Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
250,B1035.022,1,Number in DS,0
250,B1035.022,1,Fraction Needed,0
250,B1035.022,1,Fraction Damaged,0
250,B1035.022,2,Number in DS,0
250,B1035.022,2,Fraction Needed,0.674497087178786
250,B1035.022,2,Fraction Damaged,0
250,B1035.022,3,Number in DS,0
250,B1035.022,3,Fraction Needed,0.496572777327484
250,B1035.022,3,Fraction Damaged,0

250,B1035.032,-,Total in Building,144
250,B1035.032,-,Caused Unsafe Placard,False
250,B1035.032,1,Number in DS,0
250,B1035.032,1,Fraction Needed,0
250,B1035.032,1,Fraction Damaged,0
250,B1035.032,2,Number in DS,0
250,B1035.032,2,Fraction Needed,1
250,B1035.032,2,Fraction Damaged,0
250,B1035.032,3,Number in DS,0
250,B1035.032,3,Fraction Needed,0.695092186837381
250,B1035.032,3,Fraction Damaged,0

250,B2022.001,-,Total in Building,4050
250,B2022.001,-,Caused Unsafe Placard,False
250,B2022.001,1,Number in DS,0
250,B2022.001,1,Fraction Needed,0
250,B2022.001,1,Fraction Damaged,0
250,B2022.001,2,Number in DS,0
250,B2022.001,2,Fraction Needed,1
250,B2022.001,2,Fraction Damaged,0

250,B3011.011,-,Total in Building,549
250,B3011.011,-,Caused Unsafe Placard,False
250,B3011.011,1,Number in DS,0
250,B3011.011,1,Fraction Needed,0
250,B3011.011,1,Fraction Damaged,0
250,B3011.011,2,Number in DS,0
250,B3011.011,2,Fraction Needed,0.985263274308671
250,B3011.011,2,Fraction Damaged,0

250,B1031.021b,-,Total in Building,40
250,B1031.021b,-,Caused Unsafe Placard,False
250,B1031.021b,1/0,Number in DS,0
250,B1031.021b,1/0,Fraction Needed,0
250,B1031.021b,1/0,Fraction Damaged,0
250,B1031.021b,1/1,Number in DS,0
250,B1031.021b,1/1,Fraction Needed,0
250,B1031.021b,1/1,Fraction Damaged,0
250,B1031.021b,2,Number in DS,0
250,B1031.021b,2,Fraction Needed,0.0314334501430231
250,B1031.021b,2,Fraction Damaged,0


251,-,-,Has Unsafe Placard,False
251,-,-,Collapse,False
251,-,-,Residual Drift,False

251,B1031.001,-,Total in Building,20
251,B1031.001,-,Caused Unsafe Placard,False
251,B1031.001,1/0,Number in DS,0
251,B1031.001,1/0,Fraction Needed,0
251,B1031.001,1/0,Fraction Damaged,0
251,B1031.001,1/1,Number in DS,0
251,B1031.001,1/1,Fraction Needed,0
251,B1031.001,1/1,Fraction Damaged,0
251,B1031.001,2,Number in DS,0
251,B1031.001,2,Fraction Needed,0.160441769819499
251,B1031.001,2,Fraction Damaged,0
251,B1031.001,3,Number in DS,0
251,B1031.001,3,Fraction Needed,0.0757585285933404
251,B1031.001,3,Fraction Damaged,0

251,B1035.022,-,Total in Building,36
251,B1035.022,-,Caused Unsafe Placard,False
251,B1035.022,1,Number in DS,0
251,B1035.022,1,Fraction Needed,0
251,B1035.022,1,Fraction Damaged,0
251,B1035.022,2,Number in DS,0
251,B1035.022,2,Fraction Needed,0.506174737345673
251,B1035.022,2,Fraction Damaged,0
251,B1035.022,3,Number in DS,0
251,B1035.022,3,Fraction Needed,0.224238046515818
251,B1035.022,3,Fraction Damaged,0

251,B1035.032,-,Total in Building,144
251,B1035.032,-,Caused Unsafe Placard,False
251,B1035.032,1,Number in DS,0
251,B1035.032,1,Fraction Needed,0
251,B1035.032,1,Fraction Damaged,0
251,B1035.032,2,Number in DS,0
251,B1035.032,2,Fraction Needed,0.437270465716631
251,B1035.032,2,Fraction Damaged,0
251,B1035.032,3,Number in DS,0
251,B1035.032,3,Fraction Needed,0.457366806540506
251,B1035.032,3,Fraction Damaged,0

251,B2022.001,-,Total in Building,4050
251,B2022.001,-,Caused Unsafe Placard,False
251,B2022.001,1,Number in DS,0
251,B2022.001,1,Fraction Needed,0
251,B2022.001,1,Fraction Damaged,0
251,B2022.001,2,Number in DS,0
251,B2022.001,2,Fraction Needed,1
251,B2022.001,2,Fraction Damaged,0

251,B3011.011,-,Total in Building,549
251,B3011.011,-,Caused Unsafe Placard,False
251,B3011.011,1,Number in DS,0
251,B3011.011,1,Fraction Needed,0
251,B3011.011,1,Fraction Damaged,0
251,B3011.011,2,Number in DS,0
251,B3011.011,2,Fraction Needed,0.536326163200219
251,B3011.011,2,Fraction Damaged,0

251,B1031.021b,-,Total in Building,40
251,B1031.021b,-,Caused Unsafe Placard,False
251,B1031.021b,1/0,Number in DS,0
251,B1031.021b,1/0,Fraction Needed,0
251,B1031.021b,1/0,Fraction Damaged,0
251,B1031.021b,1/1,Number in DS,0
251,B1031.021b,1/1,Fraction Needed,0
251,B1031.021b,1/1,Fraction Damaged,0
251,B1031.021b,2,Number in DS,0
251,B1031.021b,2,Fraction Needed,0.012059995547642
251,B1031.021b,2,Fraction Damaged,0


252,-,-,Has Unsafe Placard,False
252,-,-,Collapse,False
252,-,-,Residual Drift,False

252,B1031.001,-,Total in Building,20
252,B1031.001,-,Caused Unsafe Placard,False
252,B1031.001,1/0,Number in DS,0
252,B1031.001,1/0,Fraction Needed,0
252,B1031.001,1/0,Fraction Damaged,0
252,B1031.001,1/1,Number in DS,0
252,B1031.001,1/1,Fraction Needed,0
252,B1031.001,1/1,Fraction Damaged,0
252,B1031.001,2,Number in DS,0
252,B1031.001,2,Fraction Needed,0.194159550733536
252,B1031.001,2,Fraction Damaged,0
252,B1031.001,3,Number in DS,0
252,B1031.001,3,Fraction Needed,0.073013926827692
252,B1031.001,3,Fraction Damaged,0

252,B1035.022,-,Total in Building,36
252,B1035.022,-,Caused Unsafe Placard,False
252,B1035.022,1,Number in DS,0
252,B1035.022,1,Fraction Needed,0
252,B1035.022,1,Fraction Damaged,0
252,B1035.022,2,Number in DS,0
252,B1035.022,2,Fraction Needed,0.464293561423403
252,B1035.022,2,Fraction Damaged,0
252,B1035.022,3,Number in DS,0
252,B1035.022,3,Fraction Needed,0.90490765705216
252,B1035.022,3,Fraction Damaged,0

252,B1035.032,-,Total in Building,144
252,B1035.032,-,Caused Unsafe Placard,False
252,B1035.032,1,Number in DS,0
252,B1035.032,1,Fraction Needed,0
252,B1035.032,1,Fraction Damaged,0
252,B1035.032,2,Number in DS,0
252,B1035.032,2,Fraction Needed,0.321658691786548
252,B1035.032,2,Fraction Damaged,0
252,B1035.032,3,Number in DS,0
252,B1035.032,3,Fraction Needed,0.426157574312752
252,B1035.032,3,Fraction Damaged,0

252,B2022.001,-,Total in Building,4050
252,B2022.001,-,Caused Unsafe Placard,False
252,B2022.001,1,Number in DS,0
252,B2022.001,1,Fraction Needed,0
252,B2022.001,1,Fraction Damaged,0
252,B2022.001,2,Number in DS,0
252,B2022.001,2,Fraction Needed,1
252,B2022.001,2,Fraction Damaged,0

252,B3011.011,-,Total in Building,549
252,B3011.011,-,Caused Unsafe Placard,False
252,B3011.011,1,Number in DS,0
252,B3011.011,1,Fraction Needed,0
252,B3011.011,1,Fraction Damaged,0
252,B3011.011,2,Number in DS,0
252,B3011.011,2,Fraction Needed,0.611043261984687
252,B3011.011,2,Fraction Damaged,0

252,B1031.021b,-,Total in Building,40
252,B1031.021b,-,Caused Unsafe Placard,False
252,B1031.021b,1/0,Number in DS,0
252,B1031.021b,1/0,Fraction Needed,0
252,B1031.021b,1/0,Fraction Damaged,0
252,B1031.021b,1/1,Number in DS,0
252,B1031.021b,1/1,Fraction Needed,0
252,B1031.021b,1/1,Fraction Damaged,0
252,B1031.021b,2,Number in DS,0
252,B1031.021b,2,Fraction Needed,0.0238302731344722
252,B1031.021b,2,Fraction Damaged,0


253,-,-,Has Unsafe Placard,False
253,-,-,Collapse,False
253,-,-,Residual Drift,False

253,B1031.001,-,Total in Building,20
253,B1031.001,-,Caused Unsafe Placard,False
253,B1031.001,1/0,Number in DS,0
253,B1031.001,1/0,Fraction Needed,0
253,B1031.001,1/0,Fraction Damaged,0
253,B1031.001,1/1,Number in DS,0
253,B1031.001,1/1,Fraction Needed,0
253,B1031.001,1/1,Fraction Damaged,0
253,B1031.001,2,Number in DS,0
253,B1031.001,2,Fraction Needed,0.203362577489389
253,B1031.001,2,Fraction Damaged,0
253,B1031.001,3,Number in DS,0
253,B1031.001,3,Fraction Needed,0.0751720265669724
253,B1031.001,3,Fraction Damaged,0

253,B1035.022,-,Total in Building,36
253,B1035.022,-,Caused Unsafe Placard,False
253,B1035.022,1,Number in DS,0
253,B1035.022,1,Fraction Needed,0
253,B1035.022,1,Fraction Damaged,0
253,B1035.022,2,Number in DS,0
253,B1035.022,2,Fraction Needed,0.418454013181457
253,B1035.022,2,Fraction Damaged,0
253,B1035.022,3,Number in DS,0
253,B1035.022,3,Fraction Needed,1
253,B1035.022,3,Fraction Damaged,0

253,B1035.032,-,Total in Building,144
253,B1035.032,-,Caused Unsafe Placard,False
253,B1035.032,1,Number in DS,0
253,B1035.032,1,Fraction Needed,0
253,B1035.032,1,Fraction Damaged,0
253,B1035.032,2,Number in DS,0
253,B1035.032,2,Fraction Needed,0.505923381751263
253,B1035.032,2,Fraction Damaged,0
253,B1035.032,3,Number in DS,0
253,B1035.032,3,Fraction Needed,0.504971193928853
253,B1035.032,3,Fraction Damaged,0

253,B2022.001,-,Total in Building,4050
253,B2022.001,-,Caused Unsafe Placard,False
253,B2022.001,1,Number in DS,0
253,B2022.001,1,Fraction Needed,0
253,B2022.001,1,Fraction Damaged,0
253,B2022.001,2,Number in DS,0
253,B2022.001,2,Fraction Needed,1
253,B2022.001,2,Fraction Damaged,0

253,B3011.011,-,Total in Building,549
253,B3011.011,-,Caused Unsafe Placard,False
253,B3011.011,1,Number in DS,0
253,B3011.011,1,Fraction Needed,0
253,B3011.011,1,Fraction Damaged,0
253,B3011.011,2,Number in DS,0
253,B3011.011,2,Fraction Needed,0.843033593532132
253,B3011.011,2,Fraction Damaged,0

253,B1031.021b,-,Total in Building,40
253,B1031.021b,-,Caused Unsafe Placard,False
253,B1031.021b,1/0,Number in DS,0
253,B1031.021b,1/0,Fraction Needed,0
253,B1031.021b,1/0,Fraction Damaged,0
253,B1031.021b,1/1,Number in DS,0
253,B1031.021b,1/1,Fraction Needed,0
253,B1031.021b,1/1,Fraction Damaged,0
253,B1031.021b,2,Number in DS,0
253,B1031.021b,2,Fraction Needed,0.0222942649947831
253,B1031.021b,2,Fraction Damaged,0


254,-,-,Has Unsafe Placard,False
254,-,-,Collapse,False
254,-,-,Residual Drift,False

254,B1031.001,-,Total in Building,20
254,B1031.001,-,Caused Unsafe Placard,False
254,B1031.001,1/0,Number in DS,0
254,B1031.001,1/0,Fraction Needed,0
254,B1031.001,1/0,Fraction Damaged,0
254,B1031.001,1/1,Number in DS,0
254,B1031.001,1/1,Fraction Needed,0
254,B1031.001,1/1,Fraction Damaged,0
254,B1031.001,2,Number in DS,0
254,B1031.001,2,Fraction Needed,0.181309440157006
254,B1031.001,2,Fraction Damaged,0
254,B1031.001,3,Number in DS,0
254,B1031.001,3,Fraction Needed,0.0934702091642329
254,B1031.001,3,Fraction Damaged,0

254,B1035.022,-,Total in Building,36
254,B1035.022,-,Caused Unsafe Placard,False
254,B1035.022,1,Number in DS,0
254,B1035.022,1,Fraction Needed,0
254,B1035.022,1,Fraction Damaged,0
254,B1035.022,2,Number in DS,0
254,B1035.022,2,Fraction Needed,0.704819026019993
254,B1035.022,2,Fraction Damaged,0
254,B1035.022,3,Number in DS,0
254,B1035.022,3,Fraction Needed,0.587188918604066
254,B1035.022,3,Fraction Damaged,0

254,B1035.032,-,Total in Building,144
254,B1035.032,-,Caused Unsafe Placard,False
254,B1035.032,1,Number in DS,0
254,B1035.032,1,Fraction Needed,0
254,B1035.032,1,Fraction Damaged,0
254,B1035.032,2,Number in DS,0
254,B1035.032,2,Fraction Needed,0.90842089419192
254,B1035.032,2,Fraction Damaged,0
254,B1035.032,3,Number in DS,0
254,B1035.032,3,Fraction Needed,0.593535722701688
254,B1035.032,3,Fraction Damaged,0

254,B2022.001,-,Total in Building,4050
254,B2022.001,-,Caused Unsafe Placard,False
254,B2022.001,1,Number in DS,0
254,B2022.001,1,Fraction Needed,0
254,B2022.001,1,Fraction Damaged,0
254,B2022.001,2,Number in DS,0
254,B2022.001,2,Fraction Needed,1
254,B2022.001,2,Fraction Damaged,0

254,B3011.011,-,Total in Building,549
254,B3011.011,-,Caused Unsafe Placard,False
254,B3011.011,1,Number in DS,0
254,B3011.011,1,Fraction Needed,0
254,B3011.011,1,Fraction Damaged,0
254,B3011.011,2,Number in DS,0
254,B3011.011,2,Fraction Needed,0.537006438230198
254,B3011.011,2,Fraction Damaged,0

254,B1031.021b,-,Total in Building,40
254,B1031.021b,-,Caused Unsafe Placard,False
254,B1031.021b,1/0,Number in DS,0
254,B1031.021b,1/0,Fraction Needed,0
254,B1031.021b,1/0,Fraction Damaged,0
254,B1031.021b,1/1,Number in DS,0
254,B1031.021b,1/1,Fraction Needed,0
254,B1031.021b,1/1,Fraction Damaged,0
254,B1031.021b,2,Number in DS,0
254,B1031.021b,2,Fraction Needed,0.0254870845029864
254,B1031.021b,2,Fraction Damaged,0


255,-,-,Has Unsafe Placard,False
255,-,-,Collapse,False
255,-,-,Residual Drift,False

255,B1031.001,-,Total in Building,20
255,B1031.001,-,Caused Unsafe Placard,False
255,B1031.001,1/0,Number in DS,0
255,B1031.001,1/0,Fraction Needed,0
255,B1031.001,1/0,Fraction Damaged,0
255,B1031.001,1/1,Number in DS,0
255,B1031.001,1/1,Fraction Needed,0
255,B1031.001,1/1,Fraction Damaged,0
255,B1031.001,2,Number in DS,0
255,B1031.001,2,Fraction Needed,0.208150636678616
255,B1031.001,2,Fraction Damaged,0
255,B1031.001,3,Number in DS,0
255,B1031.001,3,Fraction Needed,0.060380043753105
255,B1031.001,3,Fraction Damaged,0

255,B1035.022,-,Total in Building,36
255,B1035.022,-,Caused Unsafe Placard,False
255,B1035.022,1,Number in DS,0
255,B1035.022,1,Fraction Needed,0
255,B1035.022,1,Fraction Damaged,0
255,B1035.022,2,Number in DS,0
255,B1035.022,2,Fraction Needed,0.609060936304558
255,B1035.022,2,Fraction Damaged,0
255,B1035.022,3,Number in DS,0
255,B1035.022,3,Fraction Needed,0.598050623061995
255,B1035.022,3,Fraction Damaged,0

255,B1035.032,-,Total in Building,144
255,B1035.032,-,Caused Unsafe Placard,False
255,B1035.032,1,Number in DS,0
255,B1035.032,1,Fraction Needed,0
255,B1035.032,1,Fraction Damaged,0
255,B1035.032,2,Number in DS,0
255,B1035.032,2,Fraction Needed,0.446253386760195
255,B1035.032,2,Fraction Damaged,0
255,B1035.032,3,Number in DS,0
255,B1035.032,3,Fraction Needed,0.33074470362185
255,B1035.032,3,Fraction Damaged,0

255,B2022.001,-,Total in Building,4050
255,B2022.001,-,Caused Unsafe Placard,False
255,B2022.001,1,Number in DS,0
255,B2022.001,1,Fraction Needed,0
255,B2022.001,1,Fraction Damaged,0
255,B2022.001,2,Number in DS,0
255,B2022.001,2,Fraction Needed,0.737945547894304
255,B2022.001,2,Fraction Damaged,0

255,B3011.011,-,Total in Building,549
255,B3011.011,-,Caused Unsafe Placard,False
255,B3011.011,1,Number in DS,0
255,B3011.011,1,Fraction Needed,0
255,B3011.011,1,Fraction Damaged,0
255,B3011.011,2,Number in DS,0
255,B3011.011,2,Fraction Needed,0.493298980928704
255,B3011.011,2,Fraction Damaged,0

255,B1031.021b,-,Total in Building,40
255,B1031.021b,-,Caused Unsafe Placard,False
255,B1031.021b,1/0,Number in DS,0
255,B1031.021b,1/0,Fraction Needed,0
255,B1031.021b,1/0,Fraction Damaged,0
255,B1031.021b,1/1,Number in DS,0
255,B1031.021b,1/1,Fraction Needed,0
255,B1031.021b,1/1,Fraction Damaged,0
255,B1031.021b,2,Number in DS,0
255,B1031.021b,2,Fraction Needed,0.00751322259386404
255,B1031.021b,2,Fraction Damaged,0


256,-,-,Has Unsafe Placard,False
256,-,-,Collapse,False
256,-,-,Residual Drift,False

256,B1031.001,-,Total in Building,20
256,B1031.001,-,Caused Unsafe Placard,False
256,B1031.001,1/0,Number in DS,0
256,B1031.001,1/0,Fraction Needed,0
256,B1031.001,1/0,Fraction Damaged,0
256,B1031.001,1/1,Number in DS,0
256,B1031.001,1/1,Fraction Needed,0
256,B1031.001,1/1,Fraction Damaged,0
256,B1031.001,2,Number in DS,0
256,B1031.001,2,Fraction Needed,0.121903016909841
256,B1031.001,2,Fraction Damaged,0
256,B1031.001,3,Number in DS,0
256,B1031.001,3,Fraction Needed,0.124188595116418
256,B1031.001,3,Fraction Damaged,0

256,B1035.022,-,Total in Building,36
256,B1035.022,-,Caused Unsafe Placard,False
256,B1035.022,1,Number in DS,0
256,B1035.022,1,Fraction Needed,0
256,B1035.022,1,Fraction Damaged,0
256,B1035.022,2,Number in DS,0
256,B1035.022,2,Fraction Needed,0.413109349979964
256,B1035.022,2,Fraction Damaged,0
256,B1035.022,3,Number in DS,0
256,B1035.022,3,Fraction Needed,0.540835647480427
256,B1035.022,3,Fraction Damaged,0

256,B1035.032,-,Total in Building,144
256,B1035.032,-,Caused Unsafe Placard,False
256,B1035.032,1,Number in DS,0
256,B1035.032,1,Fraction Needed,0
256,B1035.032,1,Fraction Damaged,0
256,B1035.032,2,Number in DS,0
256,B1035.032,2,Fraction Needed,0.678061157931441
256,B1035.032,2,Fraction Damaged,0
256,B1035.032,3,Number in DS,0
256,B1035.032,3,Fraction Needed,0.596670306562224
256,B1035.032,3,Fraction Damaged,0

256,B2022.001,-,Total in Building,4050
256,B2022.001,-,Caused Unsafe Placard,False
256,B2022.001,1,Number in DS,0
256,B2022.001,1,Fraction Needed,0
256,B2022.001,1,Fraction Damaged,0
256,B2022.001,2,Number in DS,0
256,B2022.001,2,Fraction Needed,0.782245393777124
256,B2022.001,2,Fraction Damaged,0

256,B3011.011,-,Total in Building,549
256,B3011.011,-,Caused Unsafe Placard,False
256,B3011.011,1,Number in DS,0
256,B3011.011,1,Fraction Needed,0
256,B3011.011,1,Fraction Damaged,0
256,B3011.011,2,Number in DS,0
256,B3011.011,2,Fraction Needed,0.463848744843567
256,B3011.011,2,Fraction Damaged,0

256,B1031.021b,-,Total in Building,40
256,B1031.021b,-,Caused Unsafe Placard,False
256,B1031.021b,1/0,Number in DS,0
256,B1031.021b,1/0,Fraction Needed,0
256,B1031.021b,1/0,Fraction Damaged,0
256,B1031.021b,1/1,Number in DS,0
256,B1031.021b,1/1,Fraction Needed,0
256,B1031.021b,1/1,Fraction Damaged,0
256,B1031.021b,2,Number in DS,0
256,B1031.021b,2,Fraction Needed,0.0319415718625613
256,B1031.021b,2,Fraction Damaged,0


257,-,-,Has Unsafe Placard,False
257,-,-,Collapse,False
257,-,-,Residual Drift,False

257,B1031.001,-,Total in Building,20
257,B1031.001,-,Caused Unsafe Placard,False
257,B1031.001,1/0,Number in DS,0
257,B1031.001,1/0,Fraction Needed,0
257,B1031.001,1/0,Fraction Damaged,0
257,B1031.001,1/1,Number in DS,0
257,B1031.001,1/1,Fraction Needed,0
257,B1031.001,1/1,Fraction Damaged,0
257,B1031.001,2,Number in DS,0
257,B1031.001,2,Fraction Needed,0.111980921938096
257,B1031.001,2,Fraction Damaged,0
257,B1031.001,3,Number in DS,0
257,B1031.001,3,Fraction Needed,0.149572491029534
257,B1031.001,3,Fraction Damaged,0

257,B1035.022,-,Total in Building,36
257,B1035.022,-,Caused Unsafe Placard,False
257,B1035.022,1,Number in DS,0
257,B1035.022,1,Fraction Needed,0
257,B1035.022,1,Fraction Damaged,0
257,B1035.022,2,Number in DS,0
257,B1035.022,2,Fraction Needed,0.320647158109771
257,B1035.022,2,Fraction Damaged,0
257,B1035.022,3,Number in DS,0
257,B1035.022,3,Fraction Needed,0.566339228879824
257,B1035.022,3,Fraction Damaged,0

257,B1035.032,-,Total in Building,144
257,B1035.032,-,Caused Unsafe Placard,False
257,B1035.032,1,Number in DS,0
257,B1035.032,1,Fraction Needed,0
257,B1035.032,1,Fraction Damaged,0
257,B1035.032,2,Number in DS,0
257,B1035.032,2,Fraction Needed,0.442024772148705
257,B1035.032,2,Fraction Damaged,0
257,B1035.032,3,Number in DS,0
257,B1035.032,3,Fraction Needed,0.817967617240844
257,B1035.032,3,Fraction Damaged,0

257,B2022.001,-,Total in Building,4050
257,B2022.001,-,Caused Unsafe Placard,False
257,B2022.001,1,Number in DS,0
257,B2022.001,1,Fraction Needed,0
257,B2022.001,1,Fraction Damaged,0
257,B2022.001,2,Number in DS,0
257,B2022.001,2,Fraction Needed,0.768519103447625
257,B2022.001,2,Fraction Damaged,0

257,B3011.011,-,Total in Building,549
257,B3011.011,-,Caused Unsafe Placard,False
257,B3011.011,1,Number in DS,0
257,B3011.011,1,Fraction Needed,0
257,B3011.011,1,Fraction Damaged,0
257,B3011.011,2,Number in DS,0
257,B3011.011,2,Fraction Needed,0.560896219550608
257,B3011.011,2,Fraction Damaged,0

257,B1031.021b,-,Total in Building,40
257,B1031.021b,-,Caused Unsafe Placard,False
257,B1031.021b,1/0,Number in DS,0
257,B1031.021b,1/0,Fraction Needed,0
257,B1031.021b,1/0,Fraction Damaged,0
257,B1031.021b,1/1,Number in DS,0
257,B1031.021b,1/1,Fraction Needed,0
257,B1031.021b,1/1,Fraction Damaged,0
257,B1031.021b,2,Number in DS,0
257,B1031.021b,2,Fraction Needed,0.0187342392868867
257,B1031.021b,2,Fraction Damaged,0


258,-,-,Has Unsafe Placard,False
258,-,-,Collapse,False
258,-,-,Residual Drift,False

258,B1031.001,-,Total in Building,20
258,B1031.001,-,Caused Unsafe Placard,False
258,B1031.001,1/0,Number in DS,0
258,B1031.001,1/0,Fraction Needed,0
258,B1031.001,1/0,Fraction Damaged,0
258,B1031.001,1/1,Number in DS,0
258,B1031.001,1/1,Fraction Needed,0
258,B1031.001,1/1,Fraction Damaged,0
258,B1031.001,2,Number in DS,0
258,B1031.001,2,Fraction Needed,0.225845141250488
258,B1031.001,2,Fraction Damaged,0
258,B1031.001,3,Number in DS,0
258,B1031.001,3,Fraction Needed,0.104911637640632
258,B1031.001,3,Fraction Damaged,0

258,B1035.022,-,Total in Building,36
258,B1035.022,-,Caused Unsafe Placard,False
258,B1035.022,1,Number in DS,0
258,B1035.022,1,Fraction Needed,0
258,B1035.022,1,Fraction Damaged,0
258,B1035.022,2,Number in DS,0
258,B1035.022,2,Fraction Needed,0.4919107890627
258,B1035.022,2,Fraction Damaged,0
258,B1035.022,3,Number in DS,0
258,B1035.022,3,Fraction Needed,0.243006469056644
258,B1035.022,3,Fraction Damaged,0

258,B1035.032,-,Total in Building,144
258,B1035.032,-,Caused Unsafe Placard,False
258,B1035.032,1,Number in DS,0
258,B1035.032,1,Fraction Needed,0
258,B1035.032,1,Fraction Damaged,0
258,B1035.032,2,Number in DS,0
258,B1035.032,2,Fraction Needed,0.777245838951765
258,B1035.032,2,Fraction Damaged,0
258,B1035.032,3,Number in DS,0
258,B1035.032,3,Fraction Needed,0.42485764601615
258,B1035.032,3,Fraction Damaged,0

258,B2022.001,-,Total in Building,4050
258,B2022.001,-,Caused Unsafe Placard,False
258,B2022.001,1,Number in DS,0
258,B2022.001,1,Fraction Needed,0
258,B2022.001,1,Fraction Damaged,0
258,B2022.001,2,Number in DS,0
258,B2022.001,2,Fraction Needed,1
258,B2022.001,2,Fraction Damaged,0

258,B3011.011,-,Total in Building,549
258,B3011.011,-,Caused Unsafe Placard,False
258,B3011.011,1,Number in DS,0
258,B3011.011,1,Fraction Needed,0
258,B3011.011,1,Fraction Damaged,0
258,B3011.011,2,Number in DS,0
258,B3011.011,2,Fraction Needed,0.41793198944536
258,B3011.011,2,Fraction Damaged,0

258,B1031.021b,-,Total in Building,40
258,B1031.021b,-,Caused Unsafe Placard,False
258,B1031.021b,1/0,Number in DS,0
258,B1031.021b,1/0,Fraction Needed,0
258,B1031.021b,1/0,Fraction Damaged,0
258,B1031.021b,1/1,Number in DS,0
258,B1031.021b,1/1,Fraction Needed,0
258,B1031.021b,1/1,Fraction Damaged,0
258,B1031.021b,2,Number in DS,0
258,B1031.021b,2,Fraction Needed,0.015011415480778
258,B1031.021b,2,Fraction Damaged,0


259,-,-,Has Unsafe Placard,False
259,-,-,Collapse,False
259,-,-,Residual Drift,False

259,B1031.001,-,Total in Building,20
259,B1031.001,-,Caused Unsafe Placard,False
259,B1031.001,1/0,Number in DS,0
259,B1031.001,1/0,Fraction Needed,0
259,B1031.001,1/0,Fraction Damaged,0
259,B1031.001,1/1,Number in DS,0
259,B1031.001,1/1,Fraction Needed,0
259,B1031.001,1/1,Fraction Damaged,0
259,B1031.001,2,Number in DS,0
259,B1031.001,2,Fraction Needed,0.124288061874485
259,B1031.001,2,Fraction Damaged,0
259,B1031.001,3,Number in DS,0
259,B1031.001,3,Fraction Needed,0.0796458953187939
259,B1031.001,3,Fraction Damaged,0

259,B1035.022,-,Total in Building,36
259,B1035.022,-,Caused Unsafe Placard,False
259,B1035.022,1,Number in DS,0
259,B1035.022,1,Fraction Needed,0
259,B1035.022,1,Fraction Damaged,0
259,B1035.022,2,Number in DS,0
259,B1035.022,2,Fraction Needed,0.264598807992321
259,B1035.022,2,Fraction Damaged,0
259,B1035.022,3,Number in DS,0
259,B1035.022,3,Fraction Needed,0.693294139451838
259,B1035.022,3,Fraction Damaged,0

259,B1035.032,-,Total in Building,144
259,B1035.032,-,Caused Unsafe Placard,False
259,B1035.032,1,Number in DS,0
259,B1035.032,1,Fraction Needed,0
259,B1035.032,1,Fraction Damaged,0
259,B1035.032,2,Number in DS,0
259,B1035.032,2,Fraction Needed,0.587978614812949
259,B1035.032,2,Fraction Damaged,0
259,B1035.032,3,Number in DS,0
259,B1035.032,3,Fraction Needed,0.795181758765898
259,B1035.032,3,Fraction Damaged,0

259,B2022.001,-,Total in Building,4050
259,B2022.001,-,Caused Unsafe Placard,False
259,B2022.001,1,Number in DS,0
259,B2022.001,1,Fraction Needed,0
259,B2022.001,1,Fraction Damaged,0
259,B2022.001,2,Number in DS,0
259,B2022.001,2,Fraction Needed,1
259,B2022.001,2,Fraction Damaged,0

259,B3011.011,-,Total in Building,549
259,B3011.011,-,Caused Unsafe Placard,False
259,B3011.011,1,Number in DS,0
259,B3011.011,1,Fraction Needed,0
259,B3011.011,1,Fraction Damaged,0
259,B3011.011,2,Number in DS,0
259,B3011.011,2,Fraction Needed,0.260250480389371
259,B3011.011,2,Fraction Damaged,0

259,B1031.021b,-,Total in Building,40
259,B1031.021b,-,Caused Unsafe Placard,False
259,B1031.021b,1/0,Number in DS,0
259,B1031.021b,1/0,Fraction Needed,0
259,B1031.021b,1/0,Fraction Damaged,0
259,B1031.021b,1/1,Number in DS,0
259,B1031.021b,1/1,Fraction Needed,0
259,B1031.021b,1/1,Fraction Damaged,0
259,B1031.021b,2,Number in DS,0
259,B1031.021b,2,Fraction Needed,0.0180919765260095
259,B1031.021b,2,Fraction Damaged,0


260,-,-,Has Unsafe Placard,False
260,-,-,Collapse,False
260,-,-,Residual Drift,False

260,B1031.001,-,Total in Building,20
260,B1031.001,-,Caused Unsafe Placard,False
260,B1031.001,1/0,Number in DS,0
260,B1031.001,1/0,Fraction Needed,0
260,B1031.001,1/0,Fraction Damaged,0
260,B1031.001,1/1,Number in DS,0
260,B1031.001,1/1,Fraction Needed,0
260,B1031.001,1/1,Fraction Damaged,0
260,B1031.001,2,Number in DS,0
260,B1031.001,2,Fraction Needed,0.110116299958778
260,B1031.001,2,Fraction Damaged,0
260,B1031.001,3,Number in DS,0
260,B1031.001,3,Fraction Needed,0.287831582993763
260,B1031.001,3,Fraction Damaged,0

260,B1035.022,-,Total in Building,36
