Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
14,B3011.011,2,Fraction Damaged,0.666666666666667,0.829059829059829,0.965811965811966,0.811965811965812,0.88034188034188,0.658119658119658,0.82051282051282,0.401709401709402,0.974358974358974,0.735042735042735,0.803418803418803,0.461538461538462,0.666666666666667,0.726495726495726,0.658119658119658,0.709401709401709,0.564102564102564,0.376068376068376,0.974358974358974,0.555555555555556,0.905982905982906,1,0.504273504273504,0.88034188034188,0.811965811965812,0.435897435897436,0.811965811965812,0.871794871794872,0.948717948717949,0.94017094017094,0.615384615384615,0.897435897435897,0.658119658119658,0.777777777777778,0.957264957264957,0.632478632478632,0.94017094017094,0.837606837606838,0.299145299145299,0.965811965811966,0.692307692307692,0.487179487179487,0.401709401709402,0.52991452991453,1,0.863247863247863,0.478632478632479,0.35042735042735,0.444444444444444,0.854700854700855,0.58974358974359,0.478632478632479,0.769230769230769,0.735042735042735,0.641025641025641,0.752136752136752,0.341880341880342,0.504273504273504,0.0769230769230769,0.641025641025641,0.735042735042735,0.572649572649573,0.786324786324786,0.0854700854700855,0.837606837606838,0.487179487179487,0.495726495726496,0.923076923076923,0.786324786324786,0.905982905982906,0.897435897435897,0.794871794871795,0.837606837606838,0.948717948717949,0.658119658119658,0.547008547008547,0.957264957264957,0.931623931623932,0.846153846153846,0.931623931623932,0.452991452991453,0.547008547008547,0.88034188034188,0.957264957264957,0.538461538461538,0.752136752136752,0.871794871794872,0.991452991452991,0.957264957264957,0.837606837606838,0.333333333333333,0.547008547008547,0.743589743589744,0.931623931623932,0.760683760683761,0.717948717948718,0.888888888888889,0.290598290598291,0.538461538461538,0.752136752136752


15,-,-,Has Unsafe Placard,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
15,-,-,Collapse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

15,B1031.011b,-,Total in Building,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
15,B1031.011b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,B1031.011b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,2,Fraction Needed,0.0960284743936204,0.278869202751778,0.430743086648873,0.145498503551999,0.25834482201029,0.350048327265776,0.26650490832064,0.119976122583858,0.224730248812784,0.396584279471493,0.407567779158884,0.268398985443234,0.163827803656608,0.538693619183615,0.144577785304164,0.344557734497746,0.351450519874287,0.192717004957445,0.228989599988262,0.213297014624094,0.292029910685386,0.315427931294908,0.24154470285425,0.167017874596382,0.358870162481223,0.245514546413965,0.438475126111386,0.390219302943414,0.291916369982397,0.353568408739998,0.0979344891024637,0.199029551878574,0.543540633745642,0.120588499314307,0.366764649985042,0.345440092671181,0.219354501637675,0.287119513670724,0.385780200867681,0.45477434551854,0.136101914162634,0.305881971491186,0.18824015848199,0.40564055295311,0.344593804598835,0.240348188329848,0.183480162077618,0.696366786568848,0.298807352577293,0.422323604974708,0.309985358785316,0.137634775292079,0.121492741449458,0.364008959047345,0.290133329070789,0.263855544844167,0.310988370580576,0.232644663166478,0.206868706177822,0.253518323813316,0.618642922479728,0.472279598099229,0.376550219292464,0.368798126786053,0.237555932173522,0.53672823927905,0.13260726468628,0.234939267202629,0.201445323478969,0.474615216178941,0.220892298740991,0.129023833192164,0.295123195269526,0.297272637158196,0.255483754400592,0.198537789439836,0.324229093920117,0.346488973988066,0.542307445639999,0.189263262543223,0.189404667191002,0.254534185582761,0.33222861655744,0.262244259351841,0.195135805779786,0.167189388865069,1,0.231554727295306,0.38302143290946,0.0564252904036248,0.293913301713708,0.258398477497026,0.255442947557003,0.146887342305746,0.132215822096185,0.194092936960449,0.182099182232011,0.507501990408786,0.316861770765842,0.292527181561678
15,B1031.011b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1031.011b,3,Fraction Needed,0.0702406701326775,0.101676956813181,0.0403258565750728,0.0709374973686433,0.0344395435215146,0.0856345095852745,0.0851342933237647,0.101068411578323,0.0995655557071573,0.0957792841486779,0.077733445898276,0.237460963891131,0.127507531809044,0.123019394640186,0.194996672279829,0.0539033097475666,0.0359963600284268,0.106461056502998,0.202745462324205,0.060449202265043,0.1542204072533,0.112076359693644,0.0625979845754808,0.0768510165441991,0.0972813475702565,0.0807322415659185,0.0858657980329019,0.0891602292938345,0.156168278274817,0.114777622932024,0.102655518824635,0.142022802777942,0.121794892214204,0.14793180116535,0.0752085457634615,0.110774631486135,0.127440551720507,0.177751650005269,0.0421819633820023,0.183463130002028,0.260036434747972,0.179477204250403,0.324587880880277,0.20928629748808,0.069211693381416,0.12756232918205,0.042945713428462,0.0715115974245137,0.095288517457074,0.24403477750793,0.131313039501806,0.0888032040110843,0.0879205872244136,0.151003121217886,0.166662859264157,0.118453720712415,0.118414126120914,0.147459174096972,0.0716146019558535,0.062999532722173,0.0644468268253497,0.0747086101833525,0.0736311474874944,0.0755110018553445,0.0746499993719296,0.0876619203059384,0.0997878492116299,0.15535636475965,0.0825185580864822,0.062911513774813,0.222938931673714,0.0614918611813051,0.195966076418271,0.225595733529444,0.0502016952626157,0.0786589401697868,0.103825134321788,0.0873588570649911,0.117384968912282,0.0864677693501103,0.109571476128478,0.112142640716274,0.0533694307199607,0.080958122671385,0.176155286415676,0.170596722531776,0.0444723669550977,0.150834697005054,0.0563743203700288,0.176516065370715,0.0901917808532422,0.0712957684840211,0.150450373895647,0.0998666350918625,0.0820064986583887,0.190357710463595,0.053511751734219,0.128444406368973,0.0647789889978219,0.0499754678762454
15,B1031.011b,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,B1033.001b,-,Total in Building,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
15,B1033.001b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,B1033.001b,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,2,Number in DS,1,0,2,1,3,0,0,2,2,0,1,2,1,0,0,2,3,0,3,0,0,1,4,4,3,3,1,0,0,0,4,1,4,2,0,1,1,4,1,1,0,5,2,0,3,2,3,1,3,1,0,0,0,2,2,0,1,3,0,0,2,0,0,0,0,0,1,0,3,0,2,1,2,0,1,1,2,1,0,0,1,2,0,2,1,1,0,3,0,0,2,1,1,3,1,2,2,0,1,1
15,B1033.001b,2,Fraction Needed,0.888260680388094,0.495512611635746,0.436113150048483,1,0.301736738623787,0.839353804507838,0.320459803533251,0.425010083605627,0.595345339758582,0.792220308689293,0.421848541013728,0.688432239207203,0.882106878408999,0.384381102557695,0.844209033827658,0.642162718172439,1,1,0.29552600018344,0.817813556892208,0.1606072143395,0.227820800027592,0.795185857713255,0.442631032728071,0.351153358823431,0.966406901255405,0.811629136615941,0.418334148647826,1,0.85649987044043,0.542757810361987,1,0.705273393594241,0.539798715165952,0.153288915314367,0.864157599146777,0.341827946092012,0.489764308877584,0.976870384767752,0.472914721698648,1,0.305105804103656,0.566886625375418,1,0.555020813624419,1,0.363372575817569,0.410528614792268,0.376993796396779,0.523566658900458,0.727695423922429,0.775830245275375,0.435715246902528,0.577313362071836,1,0.429459246452954,1,0.53865586317381,0.979857753217581,0.497623828435676,0.578172294639872,0.726622688205289,0.419370573171573,0.724449059150901,0.291336174061621,0.394090045887532,0.502884139707502,1,0.428755847859331,0.660293657155154,0.521377148430371,0.192877950337494,0.883520564602332,0.465053723557969,0.535851111682964,0.584124062042845,0.279713668489095,0.775924191516569,1,1,0.302262697955187,0.554776708925306,0.468820524071697,0.540361853765756,0.454957029517572,1,0.317379058006981,0.556089485754907,0.646860208108624,0.419735601717942,0.384036578036416,1,0.653209765264732,0.350817012535747,1,0.523888090186103,0.582665950615905,0.408987200701751,0.421839681636171,1
15,B1033.001b,2,Fraction Damaged,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0.25,0,0,0.166666666666667,0.166666666666667,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0.166666666666667,0.25,0,0.25,0,0,0.0833333333333333,0.333333333333333,0.333333333333333,0.25,0.25,0.0833333333333333,0,0,0,0.333333333333333,0.0833333333333333,0.333333333333333,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333,0,0.416666666666667,0.166666666666667,0,0.25,0.166666666666667,0.25,0.0833333333333333,0.25,0.0833333333333333,0,0,0,0.166666666666667,0.166666666666667,0,0.0833333333333333,0.25,0,0,0.166666666666667,0,0,0,0,0,0.0833333333333333,0,0.25,0,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0.25,0,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.166666666666667,0.166666666666667,0,0.0833333333333333,0.0833333333333333
15,B1033.001b,3,Number in DS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,3,Fraction Needed,0.518810710493574,0.451645917934211,0.602590011907252,0.604123552590401,0.21287190449598,0.369415768304812,0.538485239928352,0.526856051047489,0.172427451880757,1,0.258639968995296,0.276523756970621,1,0.615511113867745,0.348027409772952,0.357908691560555,0.170065256841149,0.283535728325768,0.286225515342804,0.372199133735833,0.421447372444538,0.991283589277836,0.406811547435702,0.284340473092012,0.359899055601974,0.642286227827759,0.515304706180215,0.33950689055208,0.360507031746156,0.511950492099664,0.449847950614494,0.566338095357517,0.459807520984517,1,0.584259324915215,0.996765844027669,0.325614559335614,0.457911869958264,0.276417106767003,0.482032092262062,0.468291562255628,0.402600592934641,0.303118510973367,0.324454519248462,0.429921682572073,0.247703455931718,0.479803498882339,0.67375421639728,0.369177128620426,0.352148197417514,0.88932635912689,0.383131639804468,0.379869477446255,0.59460880280579,0.522207167658957,0.508119002194511,1,0.386390420439732,0.417574690105457,0.611223212194266,0.294098720919614,0.243133379636014,0.221319758916237,0.186731889041391,0.23958556064381,0.158832670529968,0.406467886896374,0.170469422306462,0.692055423727199,0.599339797119194,0.194634723178013,0.290881632595094,0.384299076721495,0.38724439072675,0.587551268765033,0.305224882264864,0.943014751733703,0.181923039852782,1,0.531847785094086,0.452758114903598,1,0.25160998339603,0.782955037396436,0.297929659725984,0.301982157949112,0.426030283159696,0.732658279341325,0.836102956674423,0.251390986549141,0.667898028240191,1,0.484672756838461,0.554977960671835,0.263032185652099,0.29884887129216,0.669937756839983,0.492556826462722,0.330200550837273,0.538763422043569
15,B1033.001b,3,Fraction Damaged,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,4,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1033.001b,4,Fraction Needed,0.410505753244004,0.199312152233534,0.191764119060844,0.113186248495484,0.182119953134282,0.114157178907439,0.260723214936684,0.167838236249385,0.256505736720741,0.260620668984029,0.181232164870862,0.244423526836603,0.168129658083604,0.199762402587532,0.193004071200054,0.181620404035384,0.335952229688794,0.527843137646138,0.101363391590394,0.182659933556559,0.126045358871259,0.226590529114694,0.207969913694508,0.211747367970457,0.190874061528669,0.247305848744091,0.165205853672932,0.109689703725472,0.266567432750976,0.288910267262381,0.152313945299086,0.423881650229285,0.182101778051625,0.112349712200974,0.0651069248109486,0.253828595538445,0.428720809179386,0.242471290186153,0.121214576444181,0.249909997563819,0.0979285768859991,0.262390565506037,0.0541169992986772,0.208868516443441,0.123349556782014,0.297811292271464,0.169131520987532,0.187135942615114,0.168449006968725,0.206336098514595,0.427387529034409,0.422134537045417,0.0868721487020894,0.180954029351056,0.0916129645337617,0.194244216899933,0.118176982325931,0.163757519905541,0.274545380354137,0.0929942843983255,0.053785527902282,0.230598850873742,0.21105634951541,0.192028648539091,0.383019149876491,0.365477930605873,0.212503367907129,0.173974728221793,0.184338859550515,0.174004227997138,0.330210252908343,0.254368117662266,0.226871046676784,0.167269711489679,0.113416597206222,0.1703071392557,0.13376340501902,0.316368819477905,0.0942062253941709,0.124471846772804,0.157500160328145,0.134793086921715,0.106828723373841,0.192183972118122,0.132284858061401,0.11639568707414,0.154891653984002,0.320397634546456,0.126847034110214,0.243818980722118,0.143316977692287,0.170494138966314,0.242678083469562,0.161360958408624,0.247031794710246,0.227899928664647,0.236420368058699,0.187737896145728,0.0895025383762112,0.312992818240094
15,B1033.001b,4,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

15,B1035.022,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
15,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.022,2,Fraction Needed,0.220172222641289,0.528816994900545,0.142311370727416,0.258777770141884,1,0.555930539741392,0.450358066200096,0.553300709402608,1,0.357365070845826,0.340450322478759,0.6757261003964,0.89638685574895,0.526377777880378,0.563893694217916,0.852056101034675,0.344131532503893,0.444445725786359,0.276037783172847,0.694898097514977,0.906429538255436,0.291616100362458,1,1,0.29539150512191,0.413379506031366,0.563868018290895,0.51017087057097,0.370843531488823,0.75503823812551,0.349527800699719,0.894775145594793,0.697308044490643,1,0.861309745184472,0.77746912713919,0.704313398622605,0.684084788126383,0.384050453272299,1,0.304991152671912,0.563949038661411,0.232290223544441,0.341137544518231,0.339175023121146,0.30219294701707,0.230318322434635,0.937684578552173,0.4608168711186,0.839720475730534,0.659222511803398,0.645139573935192,0.424039254753175,0.499741693365557,1,0.616330378945061,0.370375723034203,0.391127467956405,0.184149686563518,0.725076661661408,0.394371209722797,0.524007634891587,0.356218152505615,0.176338774688671,0.303662364738898,0.729073516532652,0.238864373574543,0.410002794562562,0.286378439730383,0.575708762740927,0.431705086515234,0.593821306623728,1,0.379413190190669,1,0.741831938715477,0.370360531974623,0.801118312545055,0.997949483408036,0.664967510099351,1,0.332976775479991,0.610903120799163,0.567626357526093,0.50046272000743,0.85734720638529,0.689570112245611,0.470421979646822,0.475905317767479,0.325980943642163,0.198816384596323,0.538266412030772,0.758136026683586,0.332993071284583,0.792246250923145,0.430302365492981,0.342596877531796,0.287240225569165,0.571283615338785,0.322546846485502
15,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
