Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
118,B1035.032,1,Fraction Needed,0
118,B1035.032,1,Fraction Damaged,0
118,B1035.032,2,Number in DS,0
118,B1035.032,2,Fraction Needed,0.216130510845908
118,B1035.032,2,Fraction Damaged,0
118,B1035.032,3,Number in DS,0
118,B1035.032,3,Fraction Needed,0.542002418546667
118,B1035.032,3,Fraction Damaged,0

118,B2022.001,-,Total in Building,864
118,B2022.001,-,Caused Unsafe Placard,False
118,B2022.001,1,Number in DS,0
118,B2022.001,1,Fraction Needed,0
118,B2022.001,1,Fraction Damaged,0
118,B2022.001,2,Number in DS,0
118,B2022.001,2,Fraction Needed,0.660104084963004
118,B2022.001,2,Fraction Damaged,0

118,B3011.011,-,Total in Building,117
118,B3011.011,-,Caused Unsafe Placard,False
118,B3011.011,1,Number in DS,0
118,B3011.011,1,Fraction Needed,0
118,B3011.011,1,Fraction Damaged,0
118,B3011.011,2,Number in DS,0
118,B3011.011,2,Fraction Needed,0.566391162959846
118,B3011.011,2,Fraction Damaged,0


119,-,-,Has Unsafe Placard,False
119,-,-,Collapse,False
119,-,-,Residual Drift,False

119,B1031.011b,-,Total in Building,16
119,B1031.011b,-,Caused Unsafe Placard,False
119,B1031.011b,1/0,Number in DS,0
119,B1031.011b,1/0,Fraction Needed,0
119,B1031.011b,1/0,Fraction Damaged,0
119,B1031.011b,1/1,Number in DS,0
119,B1031.011b,1/1,Fraction Needed,0
119,B1031.011b,1/1,Fraction Damaged,0
119,B1031.011b,2,Number in DS,0
119,B1031.011b,2,Fraction Needed,0.196720816156387
119,B1031.011b,2,Fraction Damaged,0
119,B1031.011b,3,Number in DS,0
119,B1031.011b,3,Fraction Needed,0.0614382331090372
119,B1031.011b,3,Fraction Damaged,0

119,B1033.001b,-,Total in Building,12
119,B1033.001b,-,Caused Unsafe Placard,False
119,B1033.001b,1,Number in DS,0
119,B1033.001b,1,Fraction Needed,0
119,B1033.001b,1,Fraction Damaged,0
119,B1033.001b,2,Number in DS,0
119,B1033.001b,2,Fraction Needed,1
119,B1033.001b,2,Fraction Damaged,0
119,B1033.001b,3,Number in DS,0
119,B1033.001b,3,Fraction Needed,0.612662472011681
119,B1033.001b,3,Fraction Damaged,0
119,B1033.001b,4,Number in DS,0
119,B1033.001b,4,Fraction Needed,0.10713899918473
119,B1033.001b,4,Fraction Damaged,0

119,B1035.022,-,Total in Building,24
119,B1035.022,-,Caused Unsafe Placard,False
119,B1035.022,1,Number in DS,0
119,B1035.022,1,Fraction Needed,0
119,B1035.022,1,Fraction Damaged,0
119,B1035.022,2,Number in DS,0
119,B1035.022,2,Fraction Needed,0.524859359991553
119,B1035.022,2,Fraction Damaged,0
119,B1035.022,3,Number in DS,0
119,B1035.022,3,Fraction Needed,0.545763913583854
119,B1035.022,3,Fraction Damaged,0

119,B1035.032,-,Total in Building,24
119,B1035.032,-,Caused Unsafe Placard,False
119,B1035.032,1,Number in DS,0
119,B1035.032,1,Fraction Needed,0
119,B1035.032,1,Fraction Damaged,0
119,B1035.032,2,Number in DS,0
119,B1035.032,2,Fraction Needed,0.325662780949593
119,B1035.032,2,Fraction Damaged,0
119,B1035.032,3,Number in DS,0
119,B1035.032,3,Fraction Needed,0.221298989995759
119,B1035.032,3,Fraction Damaged,0

119,B2022.001,-,Total in Building,864
119,B2022.001,-,Caused Unsafe Placard,False
119,B2022.001,1,Number in DS,0
119,B2022.001,1,Fraction Needed,0
119,B2022.001,1,Fraction Damaged,0
119,B2022.001,2,Number in DS,0
119,B2022.001,2,Fraction Needed,0.454667117950074
119,B2022.001,2,Fraction Damaged,0

119,B3011.011,-,Total in Building,117
119,B3011.011,-,Caused Unsafe Placard,False
119,B3011.011,1,Number in DS,0
119,B3011.011,1,Fraction Needed,0
119,B3011.011,1,Fraction Damaged,0
119,B3011.011,2,Number in DS,0
119,B3011.011,2,Fraction Needed,0.266563975758893
119,B3011.011,2,Fraction Damaged,0


120,-,-,Has Unsafe Placard,False
120,-,-,Collapse,False
120,-,-,Residual Drift,False

120,B1031.011b,-,Total in Building,16
120,B1031.011b,-,Caused Unsafe Placard,False
120,B1031.011b,1/0,Number in DS,0
120,B1031.011b,1/0,Fraction Needed,0
120,B1031.011b,1/0,Fraction Damaged,0
120,B1031.011b,1/1,Number in DS,0
120,B1031.011b,1/1,Fraction Needed,0
120,B1031.011b,1/1,Fraction Damaged,0
120,B1031.011b,2,Number in DS,0
120,B1031.011b,2,Fraction Needed,0.2447401995419
120,B1031.011b,2,Fraction Damaged,0
120,B1031.011b,3,Number in DS,0
120,B1031.011b,3,Fraction Needed,0.0688841652228851
120,B1031.011b,3,Fraction Damaged,0

120,B1033.001b,-,Total in Building,12
120,B1033.001b,-,Caused Unsafe Placard,False
120,B1033.001b,1,Number in DS,0
120,B1033.001b,1,Fraction Needed,0
120,B1033.001b,1,Fraction Damaged,0
120,B1033.001b,2,Number in DS,0
120,B1033.001b,2,Fraction Needed,0.219809896288231
120,B1033.001b,2,Fraction Damaged,0
120,B1033.001b,3,Number in DS,0
120,B1033.001b,3,Fraction Needed,0.153469016629366
120,B1033.001b,3,Fraction Damaged,0
120,B1033.001b,4,Number in DS,0
120,B1033.001b,4,Fraction Needed,0.117483912029593
120,B1033.001b,4,Fraction Damaged,0

120,B1035.022,-,Total in Building,24
120,B1035.022,-,Caused Unsafe Placard,False
120,B1035.022,1,Number in DS,0
120,B1035.022,1,Fraction Needed,0
120,B1035.022,1,Fraction Damaged,0
120,B1035.022,2,Number in DS,0
120,B1035.022,2,Fraction Needed,0.523772040099768
120,B1035.022,2,Fraction Damaged,0
120,B1035.022,3,Number in DS,0
120,B1035.022,3,Fraction Needed,0.323336803353566
120,B1035.022,3,Fraction Damaged,0

120,B1035.032,-,Total in Building,24
120,B1035.032,-,Caused Unsafe Placard,False
120,B1035.032,1,Number in DS,0
120,B1035.032,1,Fraction Needed,0
120,B1035.032,1,Fraction Damaged,0
120,B1035.032,2,Number in DS,0
120,B1035.032,2,Fraction Needed,0.51487054366618
120,B1035.032,2,Fraction Damaged,0
120,B1035.032,3,Number in DS,0
120,B1035.032,3,Fraction Needed,0.503929325455923
120,B1035.032,3,Fraction Damaged,0

120,B2022.001,-,Total in Building,864
120,B2022.001,-,Caused Unsafe Placard,False
120,B2022.001,1,Number in DS,0
120,B2022.001,1,Fraction Needed,0
120,B2022.001,1,Fraction Damaged,0
120,B2022.001,2,Number in DS,0
120,B2022.001,2,Fraction Needed,1
120,B2022.001,2,Fraction Damaged,0

120,B3011.011,-,Total in Building,117
120,B3011.011,-,Caused Unsafe Placard,False
120,B3011.011,1,Number in DS,0
120,B3011.011,1,Fraction Needed,0
120,B3011.011,1,Fraction Damaged,0
120,B3011.011,2,Number in DS,0
120,B3011.011,2,Fraction Needed,0.778493378965705
120,B3011.011,2,Fraction Damaged,0


121,-,-,Has Unsafe Placard,False
121,-,-,Collapse,False
121,-,-,Residual Drift,False

121,B1031.011b,-,Total in Building,16
121,B1031.011b,-,Caused Unsafe Placard,False
121,B1031.011b,1/0,Number in DS,0
121,B1031.011b,1/0,Fraction Needed,0
121,B1031.011b,1/0,Fraction Damaged,0
121,B1031.011b,1/1,Number in DS,0
121,B1031.011b,1/1,Fraction Needed,0
121,B1031.011b,1/1,Fraction Damaged,0
121,B1031.011b,2,Number in DS,0
121,B1031.011b,2,Fraction Needed,0.377019590555677
121,B1031.011b,2,Fraction Damaged,0
121,B1031.011b,3,Number in DS,0
121,B1031.011b,3,Fraction Needed,0.0526765960281758
121,B1031.011b,3,Fraction Damaged,0

121,B1033.001b,-,Total in Building,12
121,B1033.001b,-,Caused Unsafe Placard,False
121,B1033.001b,1,Number in DS,0
121,B1033.001b,1,Fraction Needed,0
121,B1033.001b,1,Fraction Damaged,0
121,B1033.001b,2,Number in DS,0
121,B1033.001b,2,Fraction Needed,0.992409204962052
121,B1033.001b,2,Fraction Damaged,0
121,B1033.001b,3,Number in DS,0
121,B1033.001b,3,Fraction Needed,0.398792861240854
121,B1033.001b,3,Fraction Damaged,0
121,B1033.001b,4,Number in DS,0
121,B1033.001b,4,Fraction Needed,0.132169528993963
121,B1033.001b,4,Fraction Damaged,0

121,B1035.022,-,Total in Building,24
121,B1035.022,-,Caused Unsafe Placard,False
121,B1035.022,1,Number in DS,0
121,B1035.022,1,Fraction Needed,0
121,B1035.022,1,Fraction Damaged,0
121,B1035.022,2,Number in DS,0
121,B1035.022,2,Fraction Needed,0.633980774273351
121,B1035.022,2,Fraction Damaged,0
121,B1035.022,3,Number in DS,0
121,B1035.022,3,Fraction Needed,0.675359360388793
121,B1035.022,3,Fraction Damaged,0

121,B1035.032,-,Total in Building,24
121,B1035.032,-,Caused Unsafe Placard,False
121,B1035.032,1,Number in DS,0
121,B1035.032,1,Fraction Needed,0
121,B1035.032,1,Fraction Damaged,0
121,B1035.032,2,Number in DS,0
121,B1035.032,2,Fraction Needed,0.685573436946661
121,B1035.032,2,Fraction Damaged,0
121,B1035.032,3,Number in DS,0
121,B1035.032,3,Fraction Needed,0.846101293735479
121,B1035.032,3,Fraction Damaged,0

121,B2022.001,-,Total in Building,864
121,B2022.001,-,Caused Unsafe Placard,False
121,B2022.001,1,Number in DS,0
121,B2022.001,1,Fraction Needed,0
121,B2022.001,1,Fraction Damaged,0
121,B2022.001,2,Number in DS,0
121,B2022.001,2,Fraction Needed,0.732277637675187
121,B2022.001,2,Fraction Damaged,0

121,B3011.011,-,Total in Building,117
121,B3011.011,-,Caused Unsafe Placard,False
121,B3011.011,1,Number in DS,0
121,B3011.011,1,Fraction Needed,0
121,B3011.011,1,Fraction Damaged,0
121,B3011.011,2,Number in DS,0
121,B3011.011,2,Fraction Needed,0.659757913385958
121,B3011.011,2,Fraction Damaged,0


122,-,-,Has Unsafe Placard,False
122,-,-,Collapse,False
122,-,-,Residual Drift,False

122,B1031.011b,-,Total in Building,16
122,B1031.011b,-,Caused Unsafe Placard,False
122,B1031.011b,1/0,Number in DS,0
122,B1031.011b,1/0,Fraction Needed,0
122,B1031.011b,1/0,Fraction Damaged,0
122,B1031.011b,1/1,Number in DS,0
122,B1031.011b,1/1,Fraction Needed,0
122,B1031.011b,1/1,Fraction Damaged,0
122,B1031.011b,2,Number in DS,0
122,B1031.011b,2,Fraction Needed,0.169008552892114
122,B1031.011b,2,Fraction Damaged,0
122,B1031.011b,3,Number in DS,0
122,B1031.011b,3,Fraction Needed,0.0702067617904934
122,B1031.011b,3,Fraction Damaged,0

122,B1033.001b,-,Total in Building,12
122,B1033.001b,-,Caused Unsafe Placard,False
122,B1033.001b,1,Number in DS,0
122,B1033.001b,1,Fraction Needed,0
122,B1033.001b,1,Fraction Damaged,0
122,B1033.001b,2,Number in DS,0
122,B1033.001b,2,Fraction Needed,0.847993377636356
122,B1033.001b,2,Fraction Damaged,0
122,B1033.001b,3,Number in DS,0
122,B1033.001b,3,Fraction Needed,0.413033602137288
122,B1033.001b,3,Fraction Damaged,0
122,B1033.001b,4,Number in DS,0
122,B1033.001b,4,Fraction Needed,0.33838915438705
122,B1033.001b,4,Fraction Damaged,0

122,B1035.022,-,Total in Building,24
122,B1035.022,-,Caused Unsafe Placard,False
122,B1035.022,1,Number in DS,0
122,B1035.022,1,Fraction Needed,0
122,B1035.022,1,Fraction Damaged,0
122,B1035.022,2,Number in DS,0
122,B1035.022,2,Fraction Needed,0.423467364768366
122,B1035.022,2,Fraction Damaged,0
122,B1035.022,3,Number in DS,0
122,B1035.022,3,Fraction Needed,0.986930611960946
122,B1035.022,3,Fraction Damaged,0

122,B1035.032,-,Total in Building,24
122,B1035.032,-,Caused Unsafe Placard,False
122,B1035.032,1,Number in DS,0
122,B1035.032,1,Fraction Needed,0
122,B1035.032,1,Fraction Damaged,0
122,B1035.032,2,Number in DS,0
122,B1035.032,2,Fraction Needed,0.148222767485164
122,B1035.032,2,Fraction Damaged,0
122,B1035.032,3,Number in DS,0
122,B1035.032,3,Fraction Needed,0.572574667812608
122,B1035.032,3,Fraction Damaged,0

122,B2022.001,-,Total in Building,864
122,B2022.001,-,Caused Unsafe Placard,False
122,B2022.001,1,Number in DS,0
122,B2022.001,1,Fraction Needed,0
122,B2022.001,1,Fraction Damaged,0
122,B2022.001,2,Number in DS,0
122,B2022.001,2,Fraction Needed,0.51558976453397
122,B2022.001,2,Fraction Damaged,0

122,B3011.011,-,Total in Building,117
122,B3011.011,-,Caused Unsafe Placard,False
122,B3011.011,1,Number in DS,0
122,B3011.011,1,Fraction Needed,0
122,B3011.011,1,Fraction Damaged,0
122,B3011.011,2,Number in DS,0
122,B3011.011,2,Fraction Needed,0.748515403422494
122,B3011.011,2,Fraction Damaged,0


123,-,-,Has Unsafe Placard,False
123,-,-,Collapse,False
123,-,-,Residual Drift,False

123,B1031.011b,-,Total in Building,16
123,B1031.011b,-,Caused Unsafe Placard,False
123,B1031.011b,1/0,Number in DS,0
123,B1031.011b,1/0,Fraction Needed,0
123,B1031.011b,1/0,Fraction Damaged,0
123,B1031.011b,1/1,Number in DS,0
123,B1031.011b,1/1,Fraction Needed,0
123,B1031.011b,1/1,Fraction Damaged,0
123,B1031.011b,2,Number in DS,0
123,B1031.011b,2,Fraction Needed,0.312783279590939
123,B1031.011b,2,Fraction Damaged,0
123,B1031.011b,3,Number in DS,0
123,B1031.011b,3,Fraction Needed,0.107643896204866
123,B1031.011b,3,Fraction Damaged,0

123,B1033.001b,-,Total in Building,12
123,B1033.001b,-,Caused Unsafe Placard,False
123,B1033.001b,1,Number in DS,0
123,B1033.001b,1,Fraction Needed,0
123,B1033.001b,1,Fraction Damaged,0
123,B1033.001b,2,Number in DS,0
123,B1033.001b,2,Fraction Needed,0.62905291275257
123,B1033.001b,2,Fraction Damaged,0
123,B1033.001b,3,Number in DS,0
123,B1033.001b,3,Fraction Needed,0.766655850303135
123,B1033.001b,3,Fraction Damaged,0
123,B1033.001b,4,Number in DS,0
123,B1033.001b,4,Fraction Needed,0.145942932608071
123,B1033.001b,4,Fraction Damaged,0

123,B1035.022,-,Total in Building,24
123,B1035.022,-,Caused Unsafe Placard,False
123,B1035.022,1,Number in DS,0
123,B1035.022,1,Fraction Needed,0
123,B1035.022,1,Fraction Damaged,0
123,B1035.022,2,Number in DS,0
123,B1035.022,2,Fraction Needed,0.408444129283868
123,B1035.022,2,Fraction Damaged,0
123,B1035.022,3,Number in DS,0
123,B1035.022,3,Fraction Needed,0.925040894214576
123,B1035.022,3,Fraction Damaged,0

123,B1035.032,-,Total in Building,24
123,B1035.032,-,Caused Unsafe Placard,False
123,B1035.032,1,Number in DS,0
123,B1035.032,1,Fraction Needed,0
123,B1035.032,1,Fraction Damaged,0
123,B1035.032,2,Number in DS,0
123,B1035.032,2,Fraction Needed,0.774975103575152
123,B1035.032,2,Fraction Damaged,0
123,B1035.032,3,Number in DS,0
123,B1035.032,3,Fraction Needed,0.170545772761975
123,B1035.032,3,Fraction Damaged,0

123,B2022.001,-,Total in Building,864
123,B2022.001,-,Caused Unsafe Placard,False
123,B2022.001,1,Number in DS,0
123,B2022.001,1,Fraction Needed,0
123,B2022.001,1,Fraction Damaged,0
123,B2022.001,2,Number in DS,0
123,B2022.001,2,Fraction Needed,0.587015162748123
123,B2022.001,2,Fraction Damaged,0

123,B3011.011,-,Total in Building,117
123,B3011.011,-,Caused Unsafe Placard,False
123,B3011.011,1,Number in DS,0
123,B3011.011,1,Fraction Needed,0
123,B3011.011,1,Fraction Damaged,0
123,B3011.011,2,Number in DS,0
123,B3011.011,2,Fraction Needed,0.781638126210281
123,B3011.011,2,Fraction Damaged,0


124,-,-,Has Unsafe Placard,False
124,-,-,Collapse,False
124,-,-,Residual Drift,False

124,B1031.011b,-,Total in Building,16
124,B1031.011b,-,Caused Unsafe Placard,False
124,B1031.011b,1/0,Number in DS,0
124,B1031.011b,1/0,Fraction Needed,0
124,B1031.011b,1/0,Fraction Damaged,0
124,B1031.011b,1/1,Number in DS,0
124,B1031.011b,1/1,Fraction Needed,0
124,B1031.011b,1/1,Fraction Damaged,0
124,B1031.011b,2,Number in DS,0
124,B1031.011b,2,Fraction Needed,0.240371466669837
124,B1031.011b,2,Fraction Damaged,0
124,B1031.011b,3,Number in DS,0
124,B1031.011b,3,Fraction Needed,0.038836810225393
124,B1031.011b,3,Fraction Damaged,0

124,B1033.001b,-,Total in Building,12
124,B1033.001b,-,Caused Unsafe Placard,False
124,B1033.001b,1,Number in DS,0
124,B1033.001b,1,Fraction Needed,0
124,B1033.001b,1,Fraction Damaged,0
124,B1033.001b,2,Number in DS,0
124,B1033.001b,2,Fraction Needed,0.796765699774599
124,B1033.001b,2,Fraction Damaged,0
124,B1033.001b,3,Number in DS,0
124,B1033.001b,3,Fraction Needed,0.212577764676457
124,B1033.001b,3,Fraction Damaged,0
124,B1033.001b,4,Number in DS,0
124,B1033.001b,4,Fraction Needed,0.286860648347294
124,B1033.001b,4,Fraction Damaged,0

124,B1035.022,-,Total in Building,24
124,B1035.022,-,Caused Unsafe Placard,False
124,B1035.022,1,Number in DS,0
124,B1035.022,1,Fraction Needed,0
124,B1035.022,1,Fraction Damaged,0
124,B1035.022,2,Number in DS,0
124,B1035.022,2,Fraction Needed,0.245687635200029
124,B1035.022,2,Fraction Damaged,0
124,B1035.022,3,Number in DS,0
124,B1035.022,3,Fraction Needed,0.94732414839878
124,B1035.022,3,Fraction Damaged,0

124,B1035.032,-,Total in Building,24
124,B1035.032,-,Caused Unsafe Placard,False
124,B1035.032,1,Number in DS,0
124,B1035.032,1,Fraction Needed,0
124,B1035.032,1,Fraction Damaged,0
124,B1035.032,2,Number in DS,0
124,B1035.032,2,Fraction Needed,0.400249182465018
124,B1035.032,2,Fraction Damaged,0
124,B1035.032,3,Number in DS,0
124,B1035.032,3,Fraction Needed,0.464740078686094
124,B1035.032,3,Fraction Damaged,0

124,B2022.001,-,Total in Building,864
124,B2022.001,-,Caused Unsafe Placard,False
124,B2022.001,1,Number in DS,0
124,B2022.001,1,Fraction Needed,0
124,B2022.001,1,Fraction Damaged,0
124,B2022.001,2,Number in DS,0
124,B2022.001,2,Fraction Needed,1
124,B2022.001,2,Fraction Damaged,0

124,B3011.011,-,Total in Building,117
124,B3011.011,-,Caused Unsafe Placard,False
124,B3011.011,1,Number in DS,0
124,B3011.011,1,Fraction Needed,0
124,B3011.011,1,Fraction Damaged,0
124,B3011.011,2,Number in DS,0
124,B3011.011,2,Fraction Needed,0.442073840237254
124,B3011.011,2,Fraction Damaged,0


125,-,-,Has Unsafe Placard,False
125,-,-,Collapse,False
125,-,-,Residual Drift,False

125,B1031.011b,-,Total in Building,16
125,B1031.011b,-,Caused Unsafe Placard,False
125,B1031.011b,1/0,Number in DS,0
125,B1031.011b,1/0,Fraction Needed,0
125,B1031.011b,1/0,Fraction Damaged,0
125,B1031.011b,1/1,Number in DS,0
125,B1031.011b,1/1,Fraction Needed,0
125,B1031.011b,1/1,Fraction Damaged,0
125,B1031.011b,2,Number in DS,0
125,B1031.011b,2,Fraction Needed,0.154033939943808
125,B1031.011b,2,Fraction Damaged,0
125,B1031.011b,3,Number in DS,0
125,B1031.011b,3,Fraction Needed,0.188216254118109
125,B1031.011b,3,Fraction Damaged,0

125,B1033.001b,-,Total in Building,12
125,B1033.001b,-,Caused Unsafe Placard,False
125,B1033.001b,1,Number in DS,0
125,B1033.001b,1,Fraction Needed,0
125,B1033.001b,1,Fraction Damaged,0
125,B1033.001b,2,Number in DS,0
125,B1033.001b,2,Fraction Needed,0.543143440982809
125,B1033.001b,2,Fraction Damaged,0
125,B1033.001b,3,Number in DS,0
125,B1033.001b,3,Fraction Needed,0.617212663241961
125,B1033.001b,3,Fraction Damaged,0
125,B1033.001b,4,Number in DS,0
125,B1033.001b,4,Fraction Needed,0.182620489914711
125,B1033.001b,4,Fraction Damaged,0

125,B1035.022,-,Total in Building,24
125,B1035.022,-,Caused Unsafe Placard,False
125,B1035.022,1,Number in DS,0
125,B1035.022,1,Fraction Needed,0
125,B1035.022,1,Fraction Damaged,0
125,B1035.022,2,Number in DS,0
125,B1035.022,2,Fraction Needed,0.818678309498033
125,B1035.022,2,Fraction Damaged,0
125,B1035.022,3,Number in DS,0
125,B1035.022,3,Fraction Needed,0.422235320203552
125,B1035.022,3,Fraction Damaged,0

125,B1035.032,-,Total in Building,24
125,B1035.032,-,Caused Unsafe Placard,False
125,B1035.032,1,Number in DS,0
125,B1035.032,1,Fraction Needed,0
125,B1035.032,1,Fraction Damaged,0
125,B1035.032,2,Number in DS,0
125,B1035.032,2,Fraction Needed,0.857866233859207
125,B1035.032,2,Fraction Damaged,0
125,B1035.032,3,Number in DS,0
125,B1035.032,3,Fraction Needed,0.296186546018503
125,B1035.032,3,Fraction Damaged,0

125,B2022.001,-,Total in Building,864
125,B2022.001,-,Caused Unsafe Placard,False
125,B2022.001,1,Number in DS,0
125,B2022.001,1,Fraction Needed,0
125,B2022.001,1,Fraction Damaged,0
125,B2022.001,2,Number in DS,0
125,B2022.001,2,Fraction Needed,0.823310512230854
125,B2022.001,2,Fraction Damaged,0

125,B3011.011,-,Total in Building,117
125,B3011.011,-,Caused Unsafe Placard,False
125,B3011.011,1,Number in DS,0
125,B3011.011,1,Fraction Needed,0
125,B3011.011,1,Fraction Damaged,0
125,B3011.011,2,Number in DS,0
125,B3011.011,2,Fraction Needed,0.387083348808978
125,B3011.011,2,Fraction Damaged,0


126,-,-,Has Unsafe Placard,False
126,-,-,Collapse,False
126,-,-,Residual Drift,False

126,B1031.011b,-,Total in Building,16
126,B1031.011b,-,Caused Unsafe Placard,False
126,B1031.011b,1/0,Number in DS,0
126,B1031.011b,1/0,Fraction Needed,0
126,B1031.011b,1/0,Fraction Damaged,0
126,B1031.011b,1/1,Number in DS,0
126,B1031.011b,1/1,Fraction Needed,0
126,B1031.011b,1/1,Fraction Damaged,0
126,B1031.011b,2,Number in DS,0
126,B1031.011b,2,Fraction Needed,0.37689195702964
126,B1031.011b,2,Fraction Damaged,0
126,B1031.011b,3,Number in DS,0
126,B1031.011b,3,Fraction Needed,0.153731866521607
126,B1031.011b,3,Fraction Damaged,0

126,B1033.001b,-,Total in Building,12
126,B1033.001b,-,Caused Unsafe Placard,False
126,B1033.001b,1,Number in DS,0
126,B1033.001b,1,Fraction Needed,0
126,B1033.001b,1,Fraction Damaged,0
126,B1033.001b,2,Number in DS,0
126,B1033.001b,2,Fraction Needed,0.672036456118992
126,B1033.001b,2,Fraction Damaged,0
126,B1033.001b,3,Number in DS,0
126,B1033.001b,3,Fraction Needed,0.19308715436646
126,B1033.001b,3,Fraction Damaged,0
126,B1033.001b,4,Number in DS,0
126,B1033.001b,4,Fraction Needed,0.18956364585672
126,B1033.001b,4,Fraction Damaged,0

126,B1035.022,-,Total in Building,24
126,B1035.022,-,Caused Unsafe Placard,False
126,B1035.022,1,Number in DS,0
126,B1035.022,1,Fraction Needed,0
126,B1035.022,1,Fraction Damaged,0
126,B1035.022,2,Number in DS,0
126,B1035.022,2,Fraction Needed,0.492017613321197
126,B1035.022,2,Fraction Damaged,0
126,B1035.022,3,Number in DS,0
126,B1035.022,3,Fraction Needed,1
126,B1035.022,3,Fraction Damaged,0

126,B1035.032,-,Total in Building,24
126,B1035.032,-,Caused Unsafe Placard,False
126,B1035.032,1,Number in DS,0
126,B1035.032,1,Fraction Needed,0
126,B1035.032,1,Fraction Damaged,0
126,B1035.032,2,Number in DS,0
126,B1035.032,2,Fraction Needed,0.262681500980203
126,B1035.032,2,Fraction Damaged,0
126,B1035.032,3,Number in DS,0
126,B1035.032,3,Fraction Needed,0.837595524498357
126,B1035.032,3,Fraction Damaged,0

126,B2022.001,-,Total in Building,864
126,B2022.001,-,Caused Unsafe Placard,False
126,B2022.001,1,Number in DS,0
126,B2022.001,1,Fraction Needed,0
126,B2022.001,1,Fraction Damaged,0
126,B2022.001,2,Number in DS,0
126,B2022.001,2,Fraction Needed,0.923820767379413
126,B2022.001,2,Fraction Damaged,0

126,B3011.011,-,Total in Building,117
126,B3011.011,-,Caused Unsafe Placard,False
126,B3011.011,1,Number in DS,0
126,B3011.011,1,Fraction Needed,0
126,B3011.011,1,Fraction Damaged,0
126,B3011.011,2,Number in DS,0
126,B3011.011,2,Fraction Needed,0.320099613713199
126,B3011.011,2,Fraction Damaged,0


127,-,-,Has Unsafe Placard,False
127,-,-,Collapse,False
127,-,-,Residual Drift,False

127,B1031.011b,-,Total in Building,16
127,B1031.011b,-,Caused Unsafe Placard,False
127,B1031.011b,1/0,Number in DS,0
127,B1031.011b,1/0,Fraction Needed,0
127,B1031.011b,1/0,Fraction Damaged,0
127,B1031.011b,1/1,Number in DS,0
127,B1031.011b,1/1,Fraction Needed,0
127,B1031.011b,1/1,Fraction Damaged,0
127,B1031.011b,2,Number in DS,0
127,B1031.011b,2,Fraction Needed,0.429752209036215
127,B1031.011b,2,Fraction Damaged,0
127,B1031.011b,3,Number in DS,0
127,B1031.011b,3,Fraction Needed,0.0779633390837943
127,B1031.011b,3,Fraction Damaged,0

127,B1033.001b,-,Total in Building,12
127,B1033.001b,-,Caused Unsafe Placard,False
127,B1033.001b,1,Number in DS,0
127,B1033.001b,1,Fraction Needed,0
127,B1033.001b,1,Fraction Damaged,0
127,B1033.001b,2,Number in DS,0
127,B1033.001b,2,Fraction Needed,0.926993079819561
127,B1033.001b,2,Fraction Damaged,0
127,B1033.001b,3,Number in DS,0
127,B1033.001b,3,Fraction Needed,0.35638599128773
127,B1033.001b,3,Fraction Damaged,0
127,B1033.001b,4,Number in DS,0
127,B1033.001b,4,Fraction Needed,0.161268937971301
127,B1033.001b,4,Fraction Damaged,0

127,B1035.022,-,Total in Building,24
127,B1035.022,-,Caused Unsafe Placard,False
127,B1035.022,1,Number in DS,0
127,B1035.022,1,Fraction Needed,0
127,B1035.022,1,Fraction Damaged,0
127,B1035.022,2,Number in DS,0
127,B1035.022,2,Fraction Needed,0.303788248829271
127,B1035.022,2,Fraction Damaged,0
127,B1035.022,3,Number in DS,0
127,B1035.022,3,Fraction Needed,0.407093789688959
127,B1035.022,3,Fraction Damaged,0

127,B1035.032,-,Total in Building,24
127,B1035.032,-,Caused Unsafe Placard,False
127,B1035.032,1,Number in DS,0
127,B1035.032,1,Fraction Needed,0
127,B1035.032,1,Fraction Damaged,0
127,B1035.032,2,Number in DS,0
127,B1035.032,2,Fraction Needed,0.436079783024977
127,B1035.032,2,Fraction Damaged,0
127,B1035.032,3,Number in DS,0
127,B1035.032,3,Fraction Needed,0.409064222731297
127,B1035.032,3,Fraction Damaged,0

127,B2022.001,-,Total in Building,864
127,B2022.001,-,Caused Unsafe Placard,False
127,B2022.001,1,Number in DS,0
127,B2022.001,1,Fraction Needed,0
127,B2022.001,1,Fraction Damaged,0
127,B2022.001,2,Number in DS,0
127,B2022.001,2,Fraction Needed,1
127,B2022.001,2,Fraction Damaged,0

127,B3011.011,-,Total in Building,117
127,B3011.011,-,Caused Unsafe Placard,False
127,B3011.011,1,Number in DS,0
127,B3011.011,1,Fraction Needed,0
127,B3011.011,1,Fraction Damaged,0
127,B3011.011,2,Number in DS,0
127,B3011.011,2,Fraction Needed,0.25569014465578
127,B3011.011,2,Fraction Damaged,0


128,-,-,Has Unsafe Placard,False
128,-,-,Collapse,False
128,-,-,Residual Drift,False

128,B1031.011b,-,Total in Building,16
128,B1031.011b,-,Caused Unsafe Placard,False
128,B1031.011b,1/0,Number in DS,0
128,B1031.011b,1/0,Fraction Needed,0
128,B1031.011b,1/0,Fraction Damaged,0
128,B1031.011b,1/1,Number in DS,0
