Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
114,B2022.001,1,Fraction Damaged,0
114,B2022.001,2,Number in DS,0
114,B2022.001,2,Fraction Needed,0.818265465856335
114,B2022.001,2,Fraction Damaged,0

114,B3011.011,-,Total in Building,549
114,B3011.011,-,Caused Unsafe Placard,False
114,B3011.011,1,Number in DS,0
114,B3011.011,1,Fraction Needed,0
114,B3011.011,1,Fraction Damaged,0
114,B3011.011,2,Number in DS,0
114,B3011.011,2,Fraction Needed,0.548612686460207
114,B3011.011,2,Fraction Damaged,0

114,B1031.021b,-,Total in Building,40
114,B1031.021b,-,Caused Unsafe Placard,False
114,B1031.021b,1/0,Number in DS,0
114,B1031.021b,1/0,Fraction Needed,0
114,B1031.021b,1/0,Fraction Damaged,0
114,B1031.021b,1/1,Number in DS,0
114,B1031.021b,1/1,Fraction Needed,0
114,B1031.021b,1/1,Fraction Damaged,0
114,B1031.021b,2,Number in DS,0
114,B1031.021b,2,Fraction Needed,0.0126869051345675
114,B1031.021b,2,Fraction Damaged,0


115,-,-,Has Unsafe Placard,False
115,-,-,Collapse,False
115,-,-,Residual Drift,False

115,B1031.001,-,Total in Building,20
115,B1031.001,-,Caused Unsafe Placard,False
115,B1031.001,1/0,Number in DS,0
115,B1031.001,1/0,Fraction Needed,0
115,B1031.001,1/0,Fraction Damaged,0
115,B1031.001,1/1,Number in DS,0
115,B1031.001,1/1,Fraction Needed,0
115,B1031.001,1/1,Fraction Damaged,0
115,B1031.001,2,Number in DS,0
115,B1031.001,2,Fraction Needed,0.146580687265578
115,B1031.001,2,Fraction Damaged,0
115,B1031.001,3,Number in DS,0
115,B1031.001,3,Fraction Needed,0.131769020869493
115,B1031.001,3,Fraction Damaged,0

115,B1035.022,-,Total in Building,36
115,B1035.022,-,Caused Unsafe Placard,False
115,B1035.022,1,Number in DS,0
115,B1035.022,1,Fraction Needed,0
115,B1035.022,1,Fraction Damaged,0
115,B1035.022,2,Number in DS,0
115,B1035.022,2,Fraction Needed,0.292951457581017
115,B1035.022,2,Fraction Damaged,0
115,B1035.022,3,Number in DS,0
115,B1035.022,3,Fraction Needed,0.32337548803059
115,B1035.022,3,Fraction Damaged,0

115,B1035.032,-,Total in Building,144
115,B1035.032,-,Caused Unsafe Placard,False
115,B1035.032,1,Number in DS,0
115,B1035.032,1,Fraction Needed,0
115,B1035.032,1,Fraction Damaged,0
115,B1035.032,2,Number in DS,0
115,B1035.032,2,Fraction Needed,0.667740199135416
115,B1035.032,2,Fraction Damaged,0
115,B1035.032,3,Number in DS,0
115,B1035.032,3,Fraction Needed,0.390256533793029
115,B1035.032,3,Fraction Damaged,0

115,B2022.001,-,Total in Building,4050
115,B2022.001,-,Caused Unsafe Placard,False
115,B2022.001,1,Number in DS,0
115,B2022.001,1,Fraction Needed,0
115,B2022.001,1,Fraction Damaged,0
115,B2022.001,2,Number in DS,0
115,B2022.001,2,Fraction Needed,1
115,B2022.001,2,Fraction Damaged,0

115,B3011.011,-,Total in Building,549
115,B3011.011,-,Caused Unsafe Placard,False
115,B3011.011,1,Number in DS,0
115,B3011.011,1,Fraction Needed,0
115,B3011.011,1,Fraction Damaged,0
115,B3011.011,2,Number in DS,0
115,B3011.011,2,Fraction Needed,0.466369376265546
115,B3011.011,2,Fraction Damaged,0

115,B1031.021b,-,Total in Building,40
115,B1031.021b,-,Caused Unsafe Placard,False
115,B1031.021b,1/0,Number in DS,0
115,B1031.021b,1/0,Fraction Needed,0
115,B1031.021b,1/0,Fraction Damaged,0
115,B1031.021b,1/1,Number in DS,0
115,B1031.021b,1/1,Fraction Needed,0
115,B1031.021b,1/1,Fraction Damaged,0
115,B1031.021b,2,Number in DS,0
115,B1031.021b,2,Fraction Needed,0.0191552944874669
115,B1031.021b,2,Fraction Damaged,0


116,-,-,Has Unsafe Placard,False
116,-,-,Collapse,False
116,-,-,Residual Drift,False

116,B1031.001,-,Total in Building,20
116,B1031.001,-,Caused Unsafe Placard,False
116,B1031.001,1/0,Number in DS,0
116,B1031.001,1/0,Fraction Needed,0
116,B1031.001,1/0,Fraction Damaged,0
116,B1031.001,1/1,Number in DS,0
116,B1031.001,1/1,Fraction Needed,0
116,B1031.001,1/1,Fraction Damaged,0
116,B1031.001,2,Number in DS,0
116,B1031.001,2,Fraction Needed,0.272025442945328
116,B1031.001,2,Fraction Damaged,0
116,B1031.001,3,Number in DS,0
116,B1031.001,3,Fraction Needed,0.0451095979001738
116,B1031.001,3,Fraction Damaged,0

116,B1035.022,-,Total in Building,36
116,B1035.022,-,Caused Unsafe Placard,False
116,B1035.022,1,Number in DS,0
116,B1035.022,1,Fraction Needed,0
116,B1035.022,1,Fraction Damaged,0
116,B1035.022,2,Number in DS,0
116,B1035.022,2,Fraction Needed,0.833857711464131
116,B1035.022,2,Fraction Damaged,0
116,B1035.022,3,Number in DS,0
116,B1035.022,3,Fraction Needed,1
116,B1035.022,3,Fraction Damaged,0

116,B1035.032,-,Total in Building,144
116,B1035.032,-,Caused Unsafe Placard,False
116,B1035.032,1,Number in DS,0
116,B1035.032,1,Fraction Needed,0
116,B1035.032,1,Fraction Damaged,0
116,B1035.032,2,Number in DS,0
116,B1035.032,2,Fraction Needed,0.925747967726747
116,B1035.032,2,Fraction Damaged,0
116,B1035.032,3,Number in DS,0
116,B1035.032,3,Fraction Needed,0.356452961405552
116,B1035.032,3,Fraction Damaged,0

116,B2022.001,-,Total in Building,4050
116,B2022.001,-,Caused Unsafe Placard,False
116,B2022.001,1,Number in DS,0
116,B2022.001,1,Fraction Needed,0
116,B2022.001,1,Fraction Damaged,0
116,B2022.001,2,Number in DS,0
116,B2022.001,2,Fraction Needed,1
116,B2022.001,2,Fraction Damaged,0

116,B3011.011,-,Total in Building,549
116,B3011.011,-,Caused Unsafe Placard,False
116,B3011.011,1,Number in DS,0
116,B3011.011,1,Fraction Needed,0
116,B3011.011,1,Fraction Damaged,0
116,B3011.011,2,Number in DS,0
116,B3011.011,2,Fraction Needed,0.659118439951888
116,B3011.011,2,Fraction Damaged,0

116,B1031.021b,-,Total in Building,40
116,B1031.021b,-,Caused Unsafe Placard,False
116,B1031.021b,1/0,Number in DS,0
116,B1031.021b,1/0,Fraction Needed,0
116,B1031.021b,1/0,Fraction Damaged,0
116,B1031.021b,1/1,Number in DS,0
116,B1031.021b,1/1,Fraction Needed,0
116,B1031.021b,1/1,Fraction Damaged,0
116,B1031.021b,2,Number in DS,0
116,B1031.021b,2,Fraction Needed,0.0123548539040437
116,B1031.021b,2,Fraction Damaged,0


117,-,-,Has Unsafe Placard,False
117,-,-,Collapse,False
117,-,-,Residual Drift,False

117,B1031.001,-,Total in Building,20
117,B1031.001,-,Caused Unsafe Placard,False
117,B1031.001,1/0,Number in DS,0
117,B1031.001,1/0,Fraction Needed,0
117,B1031.001,1/0,Fraction Damaged,0
117,B1031.001,1/1,Number in DS,0
117,B1031.001,1/1,Fraction Needed,0
117,B1031.001,1/1,Fraction Damaged,0
117,B1031.001,2,Number in DS,0
117,B1031.001,2,Fraction Needed,0.178706891748484
117,B1031.001,2,Fraction Damaged,0
117,B1031.001,3,Number in DS,0
117,B1031.001,3,Fraction Needed,0.0990067751832431
117,B1031.001,3,Fraction Damaged,0

117,B1035.022,-,Total in Building,36
117,B1035.022,-,Caused Unsafe Placard,False
117,B1035.022,1,Number in DS,0
117,B1035.022,1,Fraction Needed,0
117,B1035.022,1,Fraction Damaged,0
117,B1035.022,2,Number in DS,0
117,B1035.022,2,Fraction Needed,0.13082726292645
117,B1035.022,2,Fraction Damaged,0
117,B1035.022,3,Number in DS,0
117,B1035.022,3,Fraction Needed,0.388275592641986
117,B1035.022,3,Fraction Damaged,0

117,B1035.032,-,Total in Building,144
117,B1035.032,-,Caused Unsafe Placard,False
117,B1035.032,1,Number in DS,0
117,B1035.032,1,Fraction Needed,0
117,B1035.032,1,Fraction Damaged,0
117,B1035.032,2,Number in DS,0
117,B1035.032,2,Fraction Needed,0.545145010990404
117,B1035.032,2,Fraction Damaged,0
117,B1035.032,3,Number in DS,0
117,B1035.032,3,Fraction Needed,0.493466158882027
117,B1035.032,3,Fraction Damaged,0

117,B2022.001,-,Total in Building,4050
117,B2022.001,-,Caused Unsafe Placard,False
117,B2022.001,1,Number in DS,0
117,B2022.001,1,Fraction Needed,0
117,B2022.001,1,Fraction Damaged,0
117,B2022.001,2,Number in DS,0
117,B2022.001,2,Fraction Needed,1
117,B2022.001,2,Fraction Damaged,0

117,B3011.011,-,Total in Building,549
117,B3011.011,-,Caused Unsafe Placard,False
117,B3011.011,1,Number in DS,0
117,B3011.011,1,Fraction Needed,0
117,B3011.011,1,Fraction Damaged,0
117,B3011.011,2,Number in DS,0
117,B3011.011,2,Fraction Needed,0.580447806841346
117,B3011.011,2,Fraction Damaged,0

117,B1031.021b,-,Total in Building,40
117,B1031.021b,-,Caused Unsafe Placard,False
117,B1031.021b,1/0,Number in DS,0
117,B1031.021b,1/0,Fraction Needed,0
117,B1031.021b,1/0,Fraction Damaged,0
117,B1031.021b,1/1,Number in DS,0
117,B1031.021b,1/1,Fraction Needed,0
117,B1031.021b,1/1,Fraction Damaged,0
117,B1031.021b,2,Number in DS,0
117,B1031.021b,2,Fraction Needed,0.0250030290729853
117,B1031.021b,2,Fraction Damaged,0


118,-,-,Has Unsafe Placard,False
118,-,-,Collapse,False
118,-,-,Residual Drift,False

118,B1031.001,-,Total in Building,20
118,B1031.001,-,Caused Unsafe Placard,False
118,B1031.001,1/0,Number in DS,0
118,B1031.001,1/0,Fraction Needed,0
118,B1031.001,1/0,Fraction Damaged,0
118,B1031.001,1/1,Number in DS,0
118,B1031.001,1/1,Fraction Needed,0
118,B1031.001,1/1,Fraction Damaged,0
118,B1031.001,2,Number in DS,0
118,B1031.001,2,Fraction Needed,0.258322220651829
118,B1031.001,2,Fraction Damaged,0
118,B1031.001,3,Number in DS,0
118,B1031.001,3,Fraction Needed,0.0984409640666125
118,B1031.001,3,Fraction Damaged,0

118,B1035.022,-,Total in Building,36
118,B1035.022,-,Caused Unsafe Placard,False
118,B1035.022,1,Number in DS,0
118,B1035.022,1,Fraction Needed,0
118,B1035.022,1,Fraction Damaged,0
118,B1035.022,2,Number in DS,0
118,B1035.022,2,Fraction Needed,0.497648877282408
118,B1035.022,2,Fraction Damaged,0
118,B1035.022,3,Number in DS,0
118,B1035.022,3,Fraction Needed,0.705945821156058
118,B1035.022,3,Fraction Damaged,0

118,B1035.032,-,Total in Building,144
118,B1035.032,-,Caused Unsafe Placard,False
118,B1035.032,1,Number in DS,0
118,B1035.032,1,Fraction Needed,0
118,B1035.032,1,Fraction Damaged,0
118,B1035.032,2,Number in DS,0
118,B1035.032,2,Fraction Needed,0.427956785131761
118,B1035.032,2,Fraction Damaged,0
118,B1035.032,3,Number in DS,0
118,B1035.032,3,Fraction Needed,0.277540300210988
118,B1035.032,3,Fraction Damaged,0

118,B2022.001,-,Total in Building,4050
118,B2022.001,-,Caused Unsafe Placard,False
118,B2022.001,1,Number in DS,0
118,B2022.001,1,Fraction Needed,0
118,B2022.001,1,Fraction Damaged,0
118,B2022.001,2,Number in DS,0
118,B2022.001,2,Fraction Needed,1
118,B2022.001,2,Fraction Damaged,0

118,B3011.011,-,Total in Building,549
118,B3011.011,-,Caused Unsafe Placard,False
118,B3011.011,1,Number in DS,0
118,B3011.011,1,Fraction Needed,0
118,B3011.011,1,Fraction Damaged,0
118,B3011.011,2,Number in DS,0
118,B3011.011,2,Fraction Needed,0.639818989350198
118,B3011.011,2,Fraction Damaged,0

118,B1031.021b,-,Total in Building,40
118,B1031.021b,-,Caused Unsafe Placard,False
118,B1031.021b,1/0,Number in DS,0
118,B1031.021b,1/0,Fraction Needed,0
118,B1031.021b,1/0,Fraction Damaged,0
118,B1031.021b,1/1,Number in DS,0
118,B1031.021b,1/1,Fraction Needed,0
118,B1031.021b,1/1,Fraction Damaged,0
118,B1031.021b,2,Number in DS,0
118,B1031.021b,2,Fraction Needed,0.0404802323277493
118,B1031.021b,2,Fraction Damaged,0


119,-,-,Has Unsafe Placard,False
119,-,-,Collapse,False
119,-,-,Residual Drift,False

119,B1031.001,-,Total in Building,20
119,B1031.001,-,Caused Unsafe Placard,False
119,B1031.001,1/0,Number in DS,0
119,B1031.001,1/0,Fraction Needed,0
119,B1031.001,1/0,Fraction Damaged,0
119,B1031.001,1/1,Number in DS,0
119,B1031.001,1/1,Fraction Needed,0
119,B1031.001,1/1,Fraction Damaged,0
119,B1031.001,2,Number in DS,0
119,B1031.001,2,Fraction Needed,0.181655106628268
119,B1031.001,2,Fraction Damaged,0
119,B1031.001,3,Number in DS,0
119,B1031.001,3,Fraction Needed,0.127468820593131
119,B1031.001,3,Fraction Damaged,0

119,B1035.022,-,Total in Building,36
119,B1035.022,-,Caused Unsafe Placard,False
119,B1035.022,1,Number in DS,0
119,B1035.022,1,Fraction Needed,0
119,B1035.022,1,Fraction Damaged,0
119,B1035.022,2,Number in DS,0
119,B1035.022,2,Fraction Needed,0.553251083142031
119,B1035.022,2,Fraction Damaged,0
119,B1035.022,3,Number in DS,0
119,B1035.022,3,Fraction Needed,0.389718406805655
119,B1035.022,3,Fraction Damaged,0

119,B1035.032,-,Total in Building,144
119,B1035.032,-,Caused Unsafe Placard,False
119,B1035.032,1,Number in DS,0
119,B1035.032,1,Fraction Needed,0
119,B1035.032,1,Fraction Damaged,0
119,B1035.032,2,Number in DS,0
119,B1035.032,2,Fraction Needed,0.277990943695766
119,B1035.032,2,Fraction Damaged,0
119,B1035.032,3,Number in DS,0
119,B1035.032,3,Fraction Needed,0.741144950692541
119,B1035.032,3,Fraction Damaged,0

119,B2022.001,-,Total in Building,4050
119,B2022.001,-,Caused Unsafe Placard,False
119,B2022.001,1,Number in DS,0
119,B2022.001,1,Fraction Needed,0
119,B2022.001,1,Fraction Damaged,0
119,B2022.001,2,Number in DS,0
119,B2022.001,2,Fraction Needed,0.39116766051647
119,B2022.001,2,Fraction Damaged,0

119,B3011.011,-,Total in Building,549
119,B3011.011,-,Caused Unsafe Placard,False
119,B3011.011,1,Number in DS,0
119,B3011.011,1,Fraction Needed,0
119,B3011.011,1,Fraction Damaged,0
119,B3011.011,2,Number in DS,0
119,B3011.011,2,Fraction Needed,0.386923177098951
119,B3011.011,2,Fraction Damaged,0

119,B1031.021b,-,Total in Building,40
119,B1031.021b,-,Caused Unsafe Placard,False
119,B1031.021b,1/0,Number in DS,0
119,B1031.021b,1/0,Fraction Needed,0
119,B1031.021b,1/0,Fraction Damaged,0
119,B1031.021b,1/1,Number in DS,0
119,B1031.021b,1/1,Fraction Needed,0
119,B1031.021b,1/1,Fraction Damaged,0
119,B1031.021b,2,Number in DS,0
119,B1031.021b,2,Fraction Needed,0.0195900313519633
119,B1031.021b,2,Fraction Damaged,0


120,-,-,Has Unsafe Placard,False
120,-,-,Collapse,False
120,-,-,Residual Drift,False

120,B1031.001,-,Total in Building,20
120,B1031.001,-,Caused Unsafe Placard,False
120,B1031.001,1/0,Number in DS,0
120,B1031.001,1/0,Fraction Needed,0
120,B1031.001,1/0,Fraction Damaged,0
120,B1031.001,1/1,Number in DS,0
120,B1031.001,1/1,Fraction Needed,0
120,B1031.001,1/1,Fraction Damaged,0
120,B1031.001,2,Number in DS,0
120,B1031.001,2,Fraction Needed,0.284096245628864
120,B1031.001,2,Fraction Damaged,0
120,B1031.001,3,Number in DS,0
120,B1031.001,3,Fraction Needed,0.120801598886106
120,B1031.001,3,Fraction Damaged,0

120,B1035.022,-,Total in Building,36
120,B1035.022,-,Caused Unsafe Placard,False
120,B1035.022,1,Number in DS,0
120,B1035.022,1,Fraction Needed,0
120,B1035.022,1,Fraction Damaged,0
120,B1035.022,2,Number in DS,0
120,B1035.022,2,Fraction Needed,0.30838190869456
120,B1035.022,2,Fraction Damaged,0
120,B1035.022,3,Number in DS,0
120,B1035.022,3,Fraction Needed,0.636760749327495
120,B1035.022,3,Fraction Damaged,0

120,B1035.032,-,Total in Building,144
120,B1035.032,-,Caused Unsafe Placard,False
120,B1035.032,1,Number in DS,0
120,B1035.032,1,Fraction Needed,0
120,B1035.032,1,Fraction Damaged,0
120,B1035.032,2,Number in DS,0
120,B1035.032,2,Fraction Needed,0.801545380679329
120,B1035.032,2,Fraction Damaged,0
120,B1035.032,3,Number in DS,0
120,B1035.032,3,Fraction Needed,0.95549541072998
120,B1035.032,3,Fraction Damaged,0

120,B2022.001,-,Total in Building,4050
120,B2022.001,-,Caused Unsafe Placard,False
120,B2022.001,1,Number in DS,0
120,B2022.001,1,Fraction Needed,0
120,B2022.001,1,Fraction Damaged,0
120,B2022.001,2,Number in DS,0
120,B2022.001,2,Fraction Needed,0.955083039028239
120,B2022.001,2,Fraction Damaged,0

120,B3011.011,-,Total in Building,549
120,B3011.011,-,Caused Unsafe Placard,False
120,B3011.011,1,Number in DS,0
120,B3011.011,1,Fraction Needed,0
120,B3011.011,1,Fraction Damaged,0
120,B3011.011,2,Number in DS,0
120,B3011.011,2,Fraction Needed,0.292476871168641
120,B3011.011,2,Fraction Damaged,0

120,B1031.021b,-,Total in Building,40
120,B1031.021b,-,Caused Unsafe Placard,False
120,B1031.021b,1/0,Number in DS,0
120,B1031.021b,1/0,Fraction Needed,0
120,B1031.021b,1/0,Fraction Damaged,0
120,B1031.021b,1/1,Number in DS,0
120,B1031.021b,1/1,Fraction Needed,0
120,B1031.021b,1/1,Fraction Damaged,0
120,B1031.021b,2,Number in DS,0
120,B1031.021b,2,Fraction Needed,0.044099152748319
120,B1031.021b,2,Fraction Damaged,0


121,-,-,Has Unsafe Placard,False
121,-,-,Collapse,False
121,-,-,Residual Drift,False

121,B1031.001,-,Total in Building,20
121,B1031.001,-,Caused Unsafe Placard,False
121,B1031.001,1/0,Number in DS,0
121,B1031.001,1/0,Fraction Needed,0
121,B1031.001,1/0,Fraction Damaged,0
121,B1031.001,1/1,Number in DS,0
121,B1031.001,1/1,Fraction Needed,0
121,B1031.001,1/1,Fraction Damaged,0
121,B1031.001,2,Number in DS,0
121,B1031.001,2,Fraction Needed,0.228426354508125
121,B1031.001,2,Fraction Damaged,0
121,B1031.001,3,Number in DS,0
121,B1031.001,3,Fraction Needed,0.0765117280228725
121,B1031.001,3,Fraction Damaged,0

121,B1035.022,-,Total in Building,36
121,B1035.022,-,Caused Unsafe Placard,False
121,B1035.022,1,Number in DS,0
121,B1035.022,1,Fraction Needed,0
121,B1035.022,1,Fraction Damaged,0
121,B1035.022,2,Number in DS,0
121,B1035.022,2,Fraction Needed,0.592079637861361
121,B1035.022,2,Fraction Damaged,0
121,B1035.022,3,Number in DS,0
121,B1035.022,3,Fraction Needed,0.375891194823797
121,B1035.022,3,Fraction Damaged,0

121,B1035.032,-,Total in Building,144
121,B1035.032,-,Caused Unsafe Placard,False
121,B1035.032,1,Number in DS,0
121,B1035.032,1,Fraction Needed,0
121,B1035.032,1,Fraction Damaged,0
121,B1035.032,2,Number in DS,0
121,B1035.032,2,Fraction Needed,0.849326571369063
121,B1035.032,2,Fraction Damaged,0
121,B1035.032,3,Number in DS,0
121,B1035.032,3,Fraction Needed,0.567828772054256
121,B1035.032,3,Fraction Damaged,0

121,B2022.001,-,Total in Building,4050
121,B2022.001,-,Caused Unsafe Placard,False
121,B2022.001,1,Number in DS,0
121,B2022.001,1,Fraction Needed,0
121,B2022.001,1,Fraction Damaged,0
121,B2022.001,2,Number in DS,0
121,B2022.001,2,Fraction Needed,0.636203970552415
121,B2022.001,2,Fraction Damaged,0

121,B3011.011,-,Total in Building,549
121,B3011.011,-,Caused Unsafe Placard,False
121,B3011.011,1,Number in DS,0
121,B3011.011,1,Fraction Needed,0
121,B3011.011,1,Fraction Damaged,0
121,B3011.011,2,Number in DS,0
121,B3011.011,2,Fraction Needed,0.568436302747665
121,B3011.011,2,Fraction Damaged,0

121,B1031.021b,-,Total in Building,40
121,B1031.021b,-,Caused Unsafe Placard,False
121,B1031.021b,1/0,Number in DS,0
121,B1031.021b,1/0,Fraction Needed,0
121,B1031.021b,1/0,Fraction Damaged,0
121,B1031.021b,1/1,Number in DS,0
121,B1031.021b,1/1,Fraction Needed,0
121,B1031.021b,1/1,Fraction Damaged,0
121,B1031.021b,2,Number in DS,0
121,B1031.021b,2,Fraction Needed,0.0137686575056678
121,B1031.021b,2,Fraction Damaged,0


122,-,-,Has Unsafe Placard,False
122,-,-,Collapse,False
122,-,-,Residual Drift,False

122,B1031.001,-,Total in Building,20
122,B1031.001,-,Caused Unsafe Placard,False
122,B1031.001,1/0,Number in DS,0
122,B1031.001,1/0,Fraction Needed,0
122,B1031.001,1/0,Fraction Damaged,0
122,B1031.001,1/1,Number in DS,0
122,B1031.001,1/1,Fraction Needed,0
122,B1031.001,1/1,Fraction Damaged,0
122,B1031.001,2,Number in DS,0
122,B1031.001,2,Fraction Needed,0.278483474199985
122,B1031.001,2,Fraction Damaged,0
122,B1031.001,3,Number in DS,0
122,B1031.001,3,Fraction Needed,0.147505173069116
122,B1031.001,3,Fraction Damaged,0

122,B1035.022,-,Total in Building,36
122,B1035.022,-,Caused Unsafe Placard,False
122,B1035.022,1,Number in DS,0
122,B1035.022,1,Fraction Needed,0
122,B1035.022,1,Fraction Damaged,0
122,B1035.022,2,Number in DS,0
122,B1035.022,2,Fraction Needed,0.246262460143416
122,B1035.022,2,Fraction Damaged,0
122,B1035.022,3,Number in DS,0
122,B1035.022,3,Fraction Needed,0.714567913567568
122,B1035.022,3,Fraction Damaged,0

122,B1035.032,-,Total in Building,144
122,B1035.032,-,Caused Unsafe Placard,False
122,B1035.032,1,Number in DS,0
122,B1035.032,1,Fraction Needed,0
122,B1035.032,1,Fraction Damaged,0
122,B1035.032,2,Number in DS,0
122,B1035.032,2,Fraction Needed,1
122,B1035.032,2,Fraction Damaged,0
122,B1035.032,3,Number in DS,0
122,B1035.032,3,Fraction Needed,0.333998954576495
122,B1035.032,3,Fraction Damaged,0

122,B2022.001,-,Total in Building,4050
122,B2022.001,-,Caused Unsafe Placard,False
122,B2022.001,1,Number in DS,0
122,B2022.001,1,Fraction Needed,0
122,B2022.001,1,Fraction Damaged,0
122,B2022.001,2,Number in DS,0
122,B2022.001,2,Fraction Needed,1
122,B2022.001,2,Fraction Damaged,0

122,B3011.011,-,Total in Building,549
122,B3011.011,-,Caused Unsafe Placard,False
122,B3011.011,1,Number in DS,0
122,B3011.011,1,Fraction Needed,0
122,B3011.011,1,Fraction Damaged,0
122,B3011.011,2,Number in DS,0
122,B3011.011,2,Fraction Needed,0.856178720157321
122,B3011.011,2,Fraction Damaged,0

122,B1031.021b,-,Total in Building,40
122,B1031.021b,-,Caused Unsafe Placard,False
122,B1031.021b,1/0,Number in DS,0
122,B1031.021b,1/0,Fraction Needed,0
122,B1031.021b,1/0,Fraction Damaged,0
122,B1031.021b,1/1,Number in DS,0
122,B1031.021b,1/1,Fraction Needed,0
122,B1031.021b,1/1,Fraction Damaged,0
122,B1031.021b,2,Number in DS,0
122,B1031.021b,2,Fraction Needed,0.0386879626393108
122,B1031.021b,2,Fraction Damaged,0


123,-,-,Has Unsafe Placard,False
123,-,-,Collapse,False
123,-,-,Residual Drift,False

123,B1031.001,-,Total in Building,20
123,B1031.001,-,Caused Unsafe Placard,False
123,B1031.001,1/0,Number in DS,0
123,B1031.001,1/0,Fraction Needed,0
123,B1031.001,1/0,Fraction Damaged,0
123,B1031.001,1/1,Number in DS,0
123,B1031.001,1/1,Fraction Needed,0
123,B1031.001,1/1,Fraction Damaged,0
123,B1031.001,2,Number in DS,0
123,B1031.001,2,Fraction Needed,0.11915560559228
123,B1031.001,2,Fraction Damaged,0
123,B1031.001,3,Number in DS,0
123,B1031.001,3,Fraction Needed,0.085192095877624
123,B1031.001,3,Fraction Damaged,0

123,B1035.022,-,Total in Building,36
123,B1035.022,-,Caused Unsafe Placard,False
123,B1035.022,1,Number in DS,0
123,B1035.022,1,Fraction Needed,0
123,B1035.022,1,Fraction Damaged,0
123,B1035.022,2,Number in DS,0
123,B1035.022,2,Fraction Needed,0.395424227894205
123,B1035.022,2,Fraction Damaged,0
123,B1035.022,3,Number in DS,0
123,B1035.022,3,Fraction Needed,0.357143585932403
123,B1035.022,3,Fraction Damaged,0

123,B1035.032,-,Total in Building,144
123,B1035.032,-,Caused Unsafe Placard,False
123,B1035.032,1,Number in DS,0
123,B1035.032,1,Fraction Needed,0
123,B1035.032,1,Fraction Damaged,0
123,B1035.032,2,Number in DS,0
123,B1035.032,2,Fraction Needed,0.287281741061271
123,B1035.032,2,Fraction Damaged,0
123,B1035.032,3,Number in DS,0
123,B1035.032,3,Fraction Needed,0.570829308135215
123,B1035.032,3,Fraction Damaged,0

123,B2022.001,-,Total in Building,4050
123,B2022.001,-,Caused Unsafe Placard,False
123,B2022.001,1,Number in DS,0
123,B2022.001,1,Fraction Needed,0
123,B2022.001,1,Fraction Damaged,0
123,B2022.001,2,Number in DS,0
123,B2022.001,2,Fraction Needed,1
123,B2022.001,2,Fraction Damaged,0

123,B3011.011,-,Total in Building,549
123,B3011.011,-,Caused Unsafe Placard,False
123,B3011.011,1,Number in DS,0
123,B3011.011,1,Fraction Needed,0
123,B3011.011,1,Fraction Damaged,0
123,B3011.011,2,Number in DS,0
123,B3011.011,2,Fraction Needed,0.264147837536599
123,B3011.011,2,Fraction Damaged,0

123,B1031.021b,-,Total in Building,40
123,B1031.021b,-,Caused Unsafe Placard,False
123,B1031.021b,1/0,Number in DS,0
123,B1031.021b,1/0,Fraction Needed,0
123,B1031.021b,1/0,Fraction Damaged,0
123,B1031.021b,1/1,Number in DS,0
123,B1031.021b,1/1,Fraction Needed,0
123,B1031.021b,1/1,Fraction Damaged,0
123,B1031.021b,2,Number in DS,0
123,B1031.021b,2,Fraction Needed,0.0151375305304555
123,B1031.021b,2,Fraction Damaged,0


124,-,-,Has Unsafe Placard,False
124,-,-,Collapse,False
124,-,-,Residual Drift,False

124,B1031.001,-,Total in Building,20
124,B1031.001,-,Caused Unsafe Placard,False
124,B1031.001,1/0,Number in DS,0
124,B1031.001,1/0,Fraction Needed,0
124,B1031.001,1/0,Fraction Damaged,0
124,B1031.001,1/1,Number in DS,0
124,B1031.001,1/1,Fraction Needed,0
124,B1031.001,1/1,Fraction Damaged,0
124,B1031.001,2,Number in DS,0
124,B1031.001,2,Fraction Needed,0.111961962001875
124,B1031.001,2,Fraction Damaged,0
124,B1031.001,3,Number in DS,0
124,B1031.001,3,Fraction Needed,0.0909966126190238
124,B1031.001,3,Fraction Damaged,0

124,B1035.022,-,Total in Building,36
124,B1035.022,-,Caused Unsafe Placard,False
124,B1035.022,1,Number in DS,0
124,B1035.022,1,Fraction Needed,0
124,B1035.022,1,Fraction Damaged,0
124,B1035.022,2,Number in DS,0
124,B1035.022,2,Fraction Needed,0.23234467937918
124,B1035.022,2,Fraction Damaged,0
124,B1035.022,3,Number in DS,0
124,B1035.022,3,Fraction Needed,1
124,B1035.022,3,Fraction Damaged,0

124,B1035.032,-,Total in Building,144
124,B1035.032,-,Caused Unsafe Placard,False
124,B1035.032,1,Number in DS,0
124,B1035.032,1,Fraction Needed,0
124,B1035.032,1,Fraction Damaged,0
124,B1035.032,2,Number in DS,0
124,B1035.032,2,Fraction Needed,0.452083363055683
124,B1035.032,2,Fraction Damaged,0
124,B1035.032,3,Number in DS,0
124,B1035.032,3,Fraction Needed,0.286078549583328
124,B1035.032,3,Fraction Damaged,0

124,B2022.001,-,Total in Building,4050
124,B2022.001,-,Caused Unsafe Placard,False
124,B2022.001,1,Number in DS,0
